,Interferometric Phase,PTI Signal
285,2.8679096055079087,-2.869268531082344e-06
286,2.8989242005510962,-1.7264811800066653e-06
287,2.9321474904151783,-2.37579972741583e-06
288,-3.3164046327996264,-3.055996789972786e-07
289,3.001755799531752,-2.7331956577125662e-06
290,3.037624296484558,2.956155776789567e-07
291,3.07493618817844,-1.8280533759479163e-06
292,3.113809577846675,-1.3264155107623657e-06
293,3.1527878469946917,-3.0352414068060804e-06
294,3.190931932196734,1.1605908548068275e-06
295,3.228385255889603,2.1183597438118233e-08
296,3.265271007399214,-2.802492657748005e-06
297,3.3008363759572212,-9.600830757131033e-07
298,3.335520993357285,1.2036716802127607e-06
299,3.37039802830174,1.975946860362744e-06
300,3.406629725435492,-4.4858670952903945e-06
301,3.4442202648255744,-1.2189205106049346e-06
302,3.4847572670574594,-5.864496126697903e-07
303,3.5298987443142518,-7.552333518129895e-07
304,3.572064689096239,-5.256531029835313e-07
305,3.6161810084487773,-2.2163206419622185e-06
306,3.6904891199028667,-1.2526278039679546e-06
307,3.80872524238081,3.4392489842745433e-07
308,3.9136827766020423,2.1357830532071661e-07
309,4.169812470790175,1.5278702606846816e-06
310,4.20038209266139,1.7503870952091614e-07
311,4.229233710208771,-3.319597607244756e-06
312,4.259489921073666,2.4492557204602446e-06
313,4.2906938353576,-5.019907562519271e-07
314,4.321729129328418,-1.670613797032865e-06
315,4.352805127797105,-2.037521300279404e-06
316,4.3829136527615375,-3.2052717148032923e-06
317,4.411813356362057,7.568406450073248e-07
318,4.4403917765896725,-1.261258918920398e-06
319,4.4680488867529125,-5.080565024916809e-06
320,4.496414320435867,9.476202439083156e-07
321,4.527074951960815,1.0028002675175822e-05
322,4.559893165435171,-3.942572268704368e-06
323,4.600570145223296,-1.6460643040715852e-06
324,4.644786126383634,-1.171893410100879e-06
325,4.668795657528873,1.7907366253537082e-07
326,4.688413984314293,-1.0125931992535054e-06
327,4.706641755747315,9.310147933449176e-07
328,4.725599008239278,-1.2608232237540566e-06
