,RMS CH1,Response Phase CH1,RMS CH2,Response Phase CH2,RMS CH3,Response Phase CH3,DC CH1,DC CH2,DC CH3
0,8.386448593423869e-07,-1.9645796034782697,7.513450445675214e-07,-1.9649956583125527,1.589989869609894e-06,1.1768164446255533,0.06473991410125071,0.49056033442763486,2.9458371602661075
0,9.518286162647449e-07,-2.357189465268225,8.72131575253399e-07,-2.4260054901740844,1.8228826562634378e-06,0.7514992094637831,0.06395585337411186,0.4899491413231285,2.9481698348662038
0,6.603262823109704e-07,-2.6342199693563026,5.699132419684353e-07,-2.614798438080539,1.2301818328726416e-06,0.5163697617825519,0.06426351557281347,0.49020048369799224,2.9471339467584063
0,5.945185999696094e-07,-2.992923163271588,5.500253176836028e-07,-3.041134508295342,1.1442118985749636e-06,0.12550108893639508,0.06525545565762056,0.490942685593709,2.9440286634632082
0,6.665530336487795e-07,-3.133485333287451,6.063789837692225e-07,3.0469250637343337,1.2712554476008948e-06,-0.04084881099656676,0.06686092613909332,0.4920915641283126,2.938925184005742
0,6.100599891475182e-07,-2.48960373781447,5.331885809189264e-07,-2.544150467733383,1.1428253240555442e-06,0.6265498497227948,0.0687411479247264,0.493437602738452,2.9331554163117155
0,4.5943835087186873e-07,-2.833561505505594,3.9550553724785474e-07,-2.869114440946062,8.548095647726641e-07,0.291584146158483,0.07102627065098317,0.49496628239506407,2.926230654097575
0,6.145358037315712e-07,-1.5241920269824665,4.425264123370789e-07,-1.510668057230918,1.0570386892915787e-06,1.6230622579333738,0.0734126889271308,0.49666165903284865,2.919075609009762
0,6.772794421384331e-07,-2.797418971792546,5.014278783920139e-07,-2.898495783861547,1.1772358727735482e-06,0.30118139249840903,0.07555596662527377,0.49805915489631486,2.912963313980791
0,9.227429508600597e-07,-2.7684196334848625,7.320299208748489e-07,-2.738609738112244,1.6545915066332612e-06,0.38636004292982307,0.0772163261203367,0.4991177816852848,2.9081137088542843
0,8.088593151160693e-07,3.0521926926954905,6.514934209062409e-07,3.0474433532315675,1.460348666330944e-06,-0.09151873853192757,0.07748361387016857,0.49929464761690184,2.9074361842473033
0,8.428399147979918e-07,-2.5053068552891413,6.115510970367292e-07,-2.60723597824614,1.452550400478759e-06,0.5934328729117029,0.07504398806719224,0.49773485485417246,2.914545814985166
0,3.237497488762326e-07,-1.968821055433296,2.6640276223252925e-07,-2.0715838481426183,5.893810261788428e-07,1.126387451519339,0.069981854395389,0.4943395014837858,2.9295751565417096
0,3.7832383592261344e-07,-1.4079955493155574,3.0422808820592675e-07,-1.503951726019856,6.817757539818012e-07,1.6908313231862047,0.06593285132241257,0.4914853836203621,2.9421925944896614
