Demodulated Signal 1,Demodulated Signal 2,Demodulated Signal 3,Interferometric Phase,PTI Signal,Response Phase 1,Response Phase 2,Response Phase 3,Root Mean Square 1,Root Mean Square 2,Root Mean Square 3
-1.4235e-05,2.86587e-05,-1.44238e-05,0.475617,1.91054e-05,-1.04689,2.13669,-0.963247,1.43143e-05,2.87163e-05,1.44271e-05
-1.17698e-05,2.53916e-05,-1.36218e-05,0.463427,1.69474e-05,-0.756317,2.40099,-0.727114,1.19748e-05,2.59132e-05,1.39412e-05
-1.26969e-05,2.65378e-05,-1.38409e-05,0.455385,1.77277e-05,-0.679243,2.47225,-0.660309,1.31467e-05,2.75526e-05,1.44071e-05
-1.15006e-05,2.45535e-05,-1.30529e-05,0.441804,1.64286e-05,-0.754982,2.43946,-0.656661,1.17038e-05,2.52747e-05,1.36013e-05
-8.95297e-06,2.11058e-05,-1.21528e-05,0.424805,1.41539e-05,-0.697798,2.44497,-0.695757,9.22578e-06,2.17553e-05,1.25296e-05
-1.29815e-05,2.90804e-05,-1.60989e-05,0.410733,1.95429e-05,-0.878758,2.31762,-0.780283,1.30071e-05,2.92828e-05,1.63106e-05
-1.06656e-05,2.51684e-05,-1.45029e-05,0.399191,1.69458e-05,-0.609,2.53563,-0.60374,1.12839e-05,2.66557e-05,1.53719e-05
-1.08326e-05,2.61649e-05,-1.53324e-05,0.391243,1.7641e-05,-0.885233,2.3219,-0.773975,1.08499e-05,2.63605e-05,1.55503e-05
-7.03412e-06,1.68387e-05,-9.80458e-06,0.388816,1.13579e-05,-0.440278,2.68197,-0.473752,8.02111e-06,1.90035e-05,1.0985e-05
-1.21404e-05,2.7977e-05,-1.58366e-05,0.392105,1.88598e-05,-0.811481,2.40386,-0.682631,1.22439e-05,2.85686e-05,1.63828e-05
-8.63212e-06,2.14378e-05,-1.28056e-05,0.39776,1.44375e-05,-0.859028,2.31151,-0.810675,8.66163e-06,2.15717e-05,1.29162e-05
-1.0314e-05,2.44363e-05,-1.41224e-05,0.39997,1.64507e-05,-0.648812,2.49917,-0.637762,1.07724e-05,2.55723e-05,1.48003e-05
-1.03503e-05,2.42925e-05,-1.39422e-05,0.395497,1.63664e-05,-0.936588,2.24112,-0.873723,1.03504e-05,2.43131e-05,1.39744e-05
-1.08707e-05,2.63071e-05,-1.54364e-05,0.380326,1.77722e-05,-0.803648,2.36728,-0.753828,1.09749e-05,2.66795e-05,1.57125e-05
-8.83756e-06,2.2924e-05,-1.40865e-05,0.34968,1.55839e-05,-0.913745,2.29566,-0.803791,8.84099e-06,2.30293e-05,1.42213e-05
-6.9807e-06,1.95744e-05,-1.25937e-05,0.316209,1.34131e-05,-0.787304,2.42117,-0.684162,7.06462e-06,2.00631e-05,1.30228e-05
-7.74959e-06,2.42892e-05,-1.65397e-05,0.289535,1.67642e-05,-0.97638,2.23451,-0.874682,7.75428e-06,2.43037e-05,1.65768e-05
-6.85424e-06,2.30269e-05,-1.61727e-05,0.27356,1.59674e-05,-0.840011,2.32951,-0.800302,6.88976e-06,2.32214e-05,1.63355e-05
-8.11098e-06,2.41984e-05,-1.60874e-05,0.270277,1.67965e-05,-0.895443,2.27168,-0.857072,8.11962e-06,2.42607e-05,1.6145e-05
-7.03609e-06,2.3642e-05,-1.66059e-05,0.277795,1.63732e-05,-1.13937,2.11028,-0.984734,7.17598e-06,2.37375e-05,1.66214e-05
-9.43262e-06,2.81153e-05,-1.86827e-05,0.291645,1.93933e-05,-0.821787,2.31431,-0.830052,9.50072e-06,2.83e-05,1.87995e-05
-9.29296e-06,2.67147e-05,-1.74217e-05,0.30791,1.83455e-05,-1.02196,2.20815,-0.886193,9.32305e-06,2.67155e-05,1.74485e-05
-9.28283e-06,2.62958e-05,-1.70129e-05,0.324816,1.798e-05,-0.881113,2.27378,-0.860563,9.29983e-06,2.63675e-05,1.70689e-05
-1.04341e-05,2.73724e-05,-1.69382e-05,0.343873,1.86321e-05,-0.99633,2.23218,-0.856028,1.04498e-05,2.73866e-05,1.70004e-05
-7.49491e-06,1.97913e-05,-1.22964e-05,0.364836,1.34111e-05,-0.844461,2.28561,-0.863009,7.5304e-06,1.98641e-05,1.23345e-05
-1.12521e-05,2.67274e-05,-1.54753e-05,0.385287,1.80396e-05,-0.869474,2.3115,-0.801674,1.12814e-05,2.68944e-05,1.56281e-05
-8.80908e-06,2.17175e-05,-1.29085e-05,0.404405,1.46097e-05,-1.15101,2.05505,-1.04181,9.00583e-06,2.19477e-05,1.29736e-05
-1.10765e-05,2.54967e-05,-1.44202e-05,0.42058,1.7109e-05,-0.865762,2.27286,-0.871008,1.11084e-05,2.55646e-05,1.44562e-05
-1.25758e-05,2.83918e-05,-1.5816e-05,0.418698,1.9057e-05,-1.00208,2.20586,-0.882988,1.25988e-05,2.83923e-05,1.58432e-05
-9.3643e-06,2.32414e-05,-1.38772e-05,0.39751,1.56528e-05,-0.998469,2.16835,-0.956208,9.37946e-06,2.32531e-05,1.38786e-05
-1.22594e-05,2.93358e-05,-1.70764e-05,0.374803,1.98392e-05,-0.717582,2.46453,-0.648513,1.25735e-05,3.0393e-05,1.7837e-05
-9.30417e-06,2.44574e-05,-1.51532e-05,0.35773,1.65975e-05,-0.975119,2.24213,-0.853197,9.3094e-06,2.44792e-05,1.52126e-05
-8.13092e-06,2.26531e-05,-1.45222e-05,0.343875,1.54197e-05,-0.875605,2.28391,-0.847674,8.14866e-06,2.27331e-05,1.45865e-05
-8.69448e-06,2.25036e-05,-1.38091e-05,0.329203,1.53706e-05,-0.782619,2.38379,-0.7423,8.80551e-06,2.28891e-05,1.40879e-05
-9.61405e-06,2.67995e-05,-1.71855e-05,0.314051,1.83743e-05,-0.937194,2.27192,-0.832151,9.61415e-06,2.6869e-05,1.72889e-05
-7.96512e-06,2.3045e-05,-1.50798e-05,0.300257,1.5858e-05,-0.774906,2.3813,-0.75261,8.07707e-06,2.3429e-05,1.53532e-05
-7.79551e-06,2.42788e-05,-1.64832e-05,0.292717,1.67419e-05,-0.945801,2.22497,-0.90283,7.79558e-06,2.42863e-05,1.64956e-05
-8.755e-06,2.6523e-05,-1.7768e-05,0.293021,1.82879e-05,-0.922919,2.27802,-0.834507,8.75652e-06,2.6604e-05,1.78703e-05
-7.60596e-06,2.23104e-05,-1.47044e-05,0.288269,1.54039e-05,-0.823358,2.39727,-0.704346,7.65943e-06,2.27516e-05,1.51282e-05
-8.14358e-06,2.65322e-05,-1.83887e-05,0.28054,1.83599e-05,-0.937461,2.26904,-0.843966,8.14365e-06,2.65955e-05,1.84766e-05
-7.81542e-06,2.42377e-05,-1.64222e-05,0.276786,1.67908e-05,-0.745158,2.38744,-0.758443,7.96867e-06,2.46698e-05,1.67016e-05
-7.77683e-06,2.34383e-05,-1.56614e-05,0.272152,1.62596e-05,-0.988836,2.22088,-0.886919,7.78552e-06,2.34434e-05,1.56849e-05
-7.44833e-06,2.51369e-05,-1.76886e-05,0.268461,1.74576e-05,-0.850718,2.33677,-0.785663,7.47919e-06,2.53739e-05,1.79059e-05
-7.64546e-06,2.35773e-05,-1.59318e-05,0.269453,1.63695e-05,-0.736422,2.43279,-0.695678,7.80925e-06,2.42308e-05,1.6426e-05
-8.22039e-06,2.63659e-05,-1.81455e-05,0.274753,1.82762e-05,-1.00313,2.2346,-0.863539,8.23598e-06,2.63817e-05,1.8201e-05
-8.83861e-06,2.68422e-05,-1.80035e-05,0.28228,1.85649e-05,-0.625989,2.51041,-0.633737,9.29784e-06,2.81894e-05,1.88917e-05
-8.06298e-06,2.38492e-05,-1.57862e-05,0.292509,1.64466e-05,-1.06985,2.1867,-0.895855,8.12976e-06,2.38513e-05,1.58028e-05
-7.39033e-06,2.19555e-05,-1.45651e-05,0.306048,1.50847e-05,-0.749806,2.39009,-0.752363,7.52836e-06,2.23582e-05,1.48298e-05
-1.01465e-05,2.74568e-05,-1.73103e-05,0.316487,1.88131e-05,-0.962566,2.23803,-0.869081,1.01487e-05,2.74767e-05,1.73559e-05
-6.8535e-06,2.02636e-05,-1.34101e-05,0.320941,1.38688e-05,-0.850673,2.30177,-0.834286,6.88192e-06,2.0369e-05,1.34877e-05
-1.13993e-05,3.07978e-05,-1.93986e-05,0.324002,2.10626e-05,-0.972538,2.21511,-0.899433,1.14048e-05,3.08014e-05,1.94158e-05
-8.15486e-06,2.35894e-05,-1.54345e-05,0.329231,1.61121e-05,-0.794626,2.38686,-0.733885,8.24373e-06,2.40073e-05,1.57736e-05
-1.11839e-05,2.92722e-05,-1.80883e-05,0.343676,1.99261e-05,-0.810551,2.33752,-0.800074,1.12806e-05,2.95512e-05,1.82709e-05
-1.06577e-05,2.69895e-05,-1.63319e-05,0.365267,1.82871e-05,-1.0619,2.16275,-0.924296,1.07353e-05,2.70083e-05,1.63343e-05
-7.48381e-06,1.95689e-05,-1.20851e-05,0.377102,1.32282e-05,-0.653133,2.49059,-0.649687,7.80634e-06,2.04253e-05,1.26189e-05
-9.55467e-06,2.28729e-05,-1.33183e-05,0.381627,1.54484e-05,-0.645078,2.49584,-0.646242,9.99065e-06,2.39117e-05,1.3921e-05
-1.18784e-05,2.83568e-05,-1.64784e-05,0.390557,1.91211e-05,-0.859418,2.31916,-0.79597,1.19186e-05,2.85593e-05,1.66547e-05
-1.15101e-05,2.61774e-05,-1.46672e-05,0.410038,1.75939e-05,-0.812116,2.36156,-0.755079,1.16073e-05,2.65228e-05,1.4926e-05
-1.20743e-05,2.68702e-05,-1.47959e-05,0.423476,1.80231e-05,-0.806453,2.37686,-0.73113,1.21854e-05,2.72961e-05,1.51298e-05
-1.15046e-05,2.67185e-05,-1.52139e-05,0.421715,1.79259e-05,-1.11166,2.08325,-1.01756,1.1673e-05,2.69017e-05,1.52579e-05
-1.17127e-05,2.77715e-05,-1.60588e-05,0.410233,1.86648e-05,-1.03037,2.12577,-1.00519,1.1759e-05,2.78482e-05,1.60913e-05
-1.20453e-05,2.87837e-05,-1.67385e-05,0.387644,1.94191e-05,-0.756895,2.38923,-0.749105,1.22537e-05,2.93069e-05,1.70534e-05
-9.37881e-06,2.40117e-05,-1.46329e-05,0.351395,1.63172e-05,-1.07027,2.13368,-0.967639,9.45699e-06,2.40646e-05,1.46379e-05
-8.54593e-06,2.56456e-05,-1.70996e-05,0.309576,1.76036e-05,-0.823357,2.3521,-0.772696,8.60602e-06,2.59451e-05,1.73464e-05
-8.43963e-06,2.55684e-05,-1.71287e-05,0.271628,1.77401e-05,-0.850206,2.32794,-0.795752,8.47499e-06,2.57791e-05,1.73125e-05
-4.89469e-06,1.90186e-05,-1.41239e-05,0.24404,1.33122e-05,-0.699462,2.48382,-0.643557,5.04176e-06,1.98111e-05,1.47752e-05
-7.31853e-06,2.42784e-05,-1.69599e-05,0.229587,1.70781e-05,-0.960107,2.23711,-0.880533,7.31978e-06,2.42952e-05,1.69915e-05
-5.72917e-06,2.25112e-05,-1.6782e-05,0.224526,1.58633e-05,-1.10114,2.08513,-1.04109,5.80287e-06,2.26605e-05,1.68654e-05
-7.45903e-06,2.62673e-05,-1.88083e-05,0.218065,1.85532e-05,-1.08513,2.1381,-0.970828,7.53654e-06,2.63177e-05,1.88163e-05
-3.90074e-06,1.6531e-05,-1.26303e-05,0.209966,1.17111e-05,-0.6505,2.48127,-0.663369,4.07205e-06,1.72072e-05,1.31354e-05
-6.81725e-06,2.43081e-05,-1.74908e-05,0.204468,1.72562e-05,-0.785727,2.43189,-0.680742,6.9009e-06,2.49766e-05,1.81032e-05
-5.01771e-06,2.20557e-05,-1.70379e-05,0.200777,1.56792e-05,-0.880623,2.37375,-0.735339,5.02705e-06,2.23929e-05,1.74069e-05
-4.8154e-06,1.89681e-05,-1.41527e-05,0.193983,1.35197e-05,-0.868639,2.29371,-0.840844,4.82825e-06,1.90516e-05,1.42248e-05
-6.45176e-06,2.58518e-05,-1.94e-05,0.181629,1.85169e-05,-1.06557,2.13928,-0.981134,6.50167e-06,2.58995e-05,1.94152e-05
-5.48334e-06,2.56103e-05,-2.01271e-05,0.167776,1.84493e-05,-0.99525,2.28862,-0.814588,5.49125e-06,2.57112e-05,2.02905e-05
-5.31082e-06,2.53546e-05,-2.00438e-05,0.159416,1.83302e-05,-0.861095,2.29156,-0.847102,5.32807e-06,2.54613e-05,2.01336e-05
-5.98415e-06,2.78511e-05,-2.18669e-05,0.158853,2.014e-05,-1.27594,1.99149,-1.11427,6.33495e-06,2.84677e-05,2.2197e-05
-4.75529e-06,2.43732e-05,-1.96179e-05,0.164002,1.75862e-05,-0.994623,2.24087,-0.878012,4.76199e-06,2.43935e-05,1.96577e-05
-4.84554e-06,2.1914e-05,-1.70684e-05,0.169133,1.57775e-05,-0.864012,2.35303,-0.767428,4.86016e-06,2.21731e-05,1.73306e-05
-5.20445e-06,2.42639e-05,-1.90594e-05,0.164938,1.75003e-05,-0.980324,2.23238,-0.889814,5.20836e-06,2.42766e-05,1.9085e-05
-4.69222e-06,2.27252e-05,-1.8033e-05,0.151596,1.64854e-05,-1.07691,2.19831,-0.908306,4.73551e-06,2.27252e-05,1.8043e-05
-5.13175e-06,2.71014e-05,-2.19696e-05,0.133155,1.98243e-05,-1.18296,2.15286,-0.942287,5.28496e-06,2.71315e-05,2.19696e-05
-2.82864e-06,1.91057e-05,-1.62772e-05,0.115345,1.40939e-05,-0.88572,2.38034,-0.740075,2.83306e-06,1.94207e-05,1.66134e-05
-4.27301e-06,2.69824e-05,-2.27094e-05,0.0983144,2.00729e-05,-0.834373,2.35477,-0.777948,4.29769e-06,2.73088e-05,2.30169e-05
-3.51707e-06,2.52388e-05,-2.17217e-05,0.0816128,1.89382e-05,-1.18371,2.25105,-0.842562,3.62273e-06,2.52717e-05,2.18286e-05
-2.26302e-06,2.13276e-05,-1.90645e-05,0.0687777,1.61137e-05,-0.946573,2.31231,-0.815505,2.26305e-06,2.14628e-05,1.92171e-05
-3.48306e-06,2.51177e-05,-2.16346e-05,0.0623821,1.90438e-05,-1.04548,2.33013,-0.774443,3.50194e-06,2.53319e-05,2.19404e-05
-1.02057e-06,1.78726e-05,-1.68519e-05,0.0372937,1.37451e-05,-1.26761,2.31423,-0.800391,1.07732e-06,1.79898e-05,1.70213e-05
-8.89186e-07,2.01975e-05,-1.93084e-05,-0.0364215,1.49098e-05,-0.766251,2.47354,-0.663644,9.03033e-07,2.09775e-05,2.0079e-05
9.3445e-07,1.82215e-05,-1.91559e-05,-0.0847692,1.4466e-05,-3.13222,2.34987,-0.732699,1.60862e-06,1.84281e-05,1.95816e-05
2.22765e-06,2.19767e-05,-2.42043e-05,-0.135118,1.79119e-05,2.44675,2.39756,-0.739459,2.29723e-06,2.24127e-05,2.47073e-05
3.34897e-06,1.80432e-05,-2.13922e-05,-0.172382,1.56243e-05,2.51747,2.1791,-0.9078,3.52513e-06,1.80471e-05,2.14044e-05
3.98086e-06,1.88935e-05,-2.28743e-05,-0.193731,1.65933e-05,2.44395,2.44553,-0.69634,4.10233e-06,1.94776e-05,2.35799e-05
4.45655e-06,2.08361e-05,-2.52927e-05,-0.209787,1.82596e-05,2.48116,2.20736,-0.884701,4.63869e-06,2.08366e-05,2.53337e-05
4.51444e-06,1.69706e-05,-2.1485e-05,-0.224047,1.54484e-05,2.53627,2.4879,-0.643405,4.78228e-06,1.76991e-05,2.24769e-05
4.00582e-06,1.88326e-05,-2.28384e-05,-0.225999,1.64127e-05,2.50909,2.34148,-0.769843,4.20509e-06,1.90227e-05,2.31794e-05
4.86859e-06,1.97547e-05,-2.46233e-05,-0.216785,1.77408e-05,2.42058,2.20971,-0.889516,4.98948e-06,1.97557e-05,2.46567e-05
3.35e-06,1.54444e-05,-1.87944e-05,-0.201293,1.36024e-05,2.54041,2.45788,-0.668705,3.55394e-06,1.59725e-05,1.95166e-05
3.69563e-06,2.1539e-05,-2.52346e-05,-0.188041,1.83379e-05,2.57219,2.38644,-0.726785,3.96726e-06,2.19188e-05,2.58282e-05
3.5902e-06,2.08188e-05,-2.4409e-05,-0.181832,1.77729e-05,2.47794,2.28197,-0.830022,3.73348e-06,2.08889e-05,2.45617e-05
2.62342e-06,1.38237e-05,-1.64471e-05,-0.18103,1.19787e-05,2.62078,2.37877,-0.721942,2.87412e-06,1.40476e-05,1.6852e-05
3.15948e-06,1.8283e-05,-2.14425e-05,-0.183976,1.56022e-05,2.59259,2.37216,-0.735292,3.41964e-06,1.85573e-05,2.1907e-05
2.99765e-06,1.4525e-05,-1.75227e-05,-0.193157,1.27134e-05,2.40842,2.16136,-0.937458,3.06396e-06,1.45359e-05,1.75228e-05
4.36991e-06,1.64331e-05,-2.0803e-05,-0.220327,1.49734e-05,2.45493,2.26953,-0.832275,4.51585e-06,1.64729e-05,2.0928e-05
4.68042e-06,1.59489e-05,-2.06292e-05,-0.254113,1.4718e-05,2.51908,2.4888,-0.645874,4.92922e-06,1.66379e-05,2.15653e-05
5.50238e-06,1.59324e-05,-2.14348e-05,-0.287382,1.51785e-05,2.47534,2.24315,-0.837356,5.71776e-06,1.59473e-05,2.15518e-05
5.22325e-06,1.15997e-05,-1.6823e-05,-0.312646,1.18543e-05,2.30712,2.22054,-0.894079,5.25336e-06,1.16022e-05,1.6842e-05
6.87276e-06,1.72691e-05,-2.41419e-05,-0.328812,1.69639e-05,2.47697,2.38987,-0.726569,7.14508e-06,1.75851e-05,2.47109e-05
7.23523e-06,1.53582e-05,-2.25935e-05,-0.33951,1.58488e-05,2.49813,2.32778,-0.757944,7.56912e-06,1.54845e-05,2.29799e-05
7.4867e-06,1.50638e-05,-2.25504e-05,-0.346211,1.58027e-05,2.31727,2.30192,-0.834569,7.53848e-06,1.51424e-05,2.26802e-05
8.19602e-06,1.82499e-05,-2.64459e-05,-0.346721,1.85311e-05,2.41305,2.26115,-0.832727,8.38562e-06,1.82841e-05,2.66034e-05
6.85555e-06,1.42524e-05,-2.11079e-05,-0.331009,1.48267e-05,2.33938,2.25783,-0.85714,6.92268e-06,1.42762e-05,2.11834e-05
6.96277e-06,2.07185e-05,-2.76813e-05,-0.298185,1.9559e-05,2.51285,2.42664,-0.692889,7.31797e-06,2.12623e-05,2.856e-05
4.28973e-06,1.43796e-05,-1.86693e-05,-0.253615,1.33213e-05,2.61283,2.33999,-0.735392,4.68316e-06,1.45216e-05,1.90734e-05
4.13367e-06,2.15447e-05,-2.56784e-05,-0.205193,1.85631e-05,2.57737,2.43538,-0.682519,4.44654e-06,2.21556e-05,2.65649e-05
3.33546e-06,2.21838e-05,-2.55193e-05,-0.159061,1.8723e-05,2.58101,2.18878,-0.899018,3.59313e-06,2.21852e-05,2.55425e-05
1.57498e-06,1.54279e-05,-1.70029e-05,-0.113601,1.26874e-05,2.4762,2.43776,-0.700246,1.63702e-06,1.58744e-05,1.75104e-05
-2.74887e-07,2.26448e-05,-2.23698e-05,-0.0649502,1.70423e-05,-2.0747,2.33514,-0.779141,6.48554e-07,2.28532e-05,2.26683e-05
-4.30492e-07,2.14047e-05,-2.09743e-05,-0.0220243,1.6313e-05,-1.88153,2.37311,-0.737913,7.29843e-07,2.17295e-05,2.1417e-05
-2.16108e-06,2.32976e-05,-2.11366e-05,0.0390996,1.78985e-05,-0.84777,2.31582,-0.823535,2.17063e-06,2.34548e-05,2.12848e-05
-3.07025e-06,2.17695e-05,-1.86992e-05,0.0809283,1.63409e-05,-1.22445,2.07678,-1.03775,3.19731e-06,2.19358e-05,1.8786e-05
-4.10977e-06,2.41272e-05,-2.00175e-05,0.116113,1.77916e-05,-0.973307,2.25421,-0.869801,4.11183e-06,2.41627e-05,2.00692e-05
-4.68476e-06,2.33497e-05,-1.86649e-05,0.145815,1.69819e-05,-1.06332,2.23872,-0.862597,4.71969e-06,2.33672e-05,1.87233e-05
-4.10913e-06,1.99124e-05,-1.58034e-05,0.171589,1.43217e-05,-0.873304,2.33531,-0.789033,4.11873e-06,2.00961e-05,1.59891e-05
-7.40832e-06,2.88153e-05,-2.1407e-05,0.190502,2.05666e-05,-0.965983,2.24459,-0.873199,7.41053e-06,2.8844e-05,2.14571e-05
-5.61214e-06,2.28018e-05,-1.71896e-05,0.201705,1.62039e-05,-0.911876,2.35779,-0.742894,5.61462e-06,2.30886e-05,1.75346e-05
-7.09849e-06,2.58485e-05,-1.875e-05,0.208436,1.83223e-05,-0.629561,2.56352,-0.559086,7.45866e-06,2.76557e-05,2.02105e-05
-6.59289e-06,2.67409e-05,-2.0148e-05,0.214952,1.89092e-05,-1.1755,2.12406,-0.964612,6.77745e-06,2.68182e-05,2.01534e-05
-8.26388e-06,2.99166e-05,-2.16526e-05,0.22233,2.10983e-05,-0.744492,2.40288,-0.736515,8.42704e-06,3.0543e-05,2.21161e-05
-6.92916e-06,2.51709e-05,-1.82418e-05,0.230817,1.76983e-05,-0.99735,2.25188,-0.849002,6.93994e-06,2.52049e-05,1.83203e-05
-8.67197e-06,2.94135e-05,-2.07415e-05,0.240987,2.06093e-05,-0.827218,2.32989,-0.805229,8.729e-06,2.96633e-05,2.09358e-05
-6.56906e-06,2.31366e-05,-1.65676e-05,0.251797,1.61533e-05,-0.928077,2.31818,-0.782495,6.56966e-06,2.32992e-05,1.67795e-05
-8.03574e-06,2.49792e-05,-1.69435e-05,0.26235,1.73811e-05,-0.774362,2.43093,-0.68107,8.14943e-06,2.56604e-05,1.75352e-05
-6.06666e-06,2.00933e-05,-1.40266e-05,0.271059,1.39437e-05,-0.518763,2.62503,-0.515619,6.65253e-06,2.20556e-05,1.54031e-05
-9.16432e-06,2.70944e-05,-1.79301e-05,0.28124,1.87451e-05,-0.929254,2.28717,-0.816499,9.16502e-06,2.71977e-05,1.80713e-05
-6.39642e-06,2.16178e-05,-1.52215e-05,0.263666,1.5036e-05,-0.849411,2.2942,-0.846544,6.42369e-06,2.17141e-05,1.52905e-05
-6.72379e-06,2.37293e-05,-1.70055e-05,0.219975,1.6749e-05,-0.9916,2.19987,-0.921991,6.7322e-06,2.37293e-05,1.70088e-05
-4.47049e-06,2.1378e-05,-1.69075e-05,0.168866,1.53933e-05,-1.16248,2.1398,-0.958428,4.58181e-06,2.14168e-05,1.69099e-05
-3.78867e-06,2.11277e-05,-1.7339e-05,0.120542,1.55466e-05,-0.673936,2.45718,-0.686713,3.92856e-06,2.18462e-05,1.79179e-05
-3.91254e-06,2.5755e-05,-2.18425e-05,0.0840173,1.93012e-05,-0.973546,2.42177,-0.676394,3.91453e-06,2.64016e-05,2.26338e-05
-1.83325e-06,2.00965e-05,-1.82632e-05,0.0563796,1.52877e-05,-1.0223,2.35034,-0.768532,1.83923e-06,2.03258e-05,1.85401e-05
-1.79254e-06,2.18193e-05,-2.00267e-05,0.0339626,1.68133e-05,-0.813536,2.50496,-0.62156,1.80734e-06,2.28748e-05,2.10979e-05
-1.64645e-06,2.29057e-05,-2.12592e-05,0.0227877,1.77685e-05,-1.23292,2.25503,-0.859204,1.71888e-06,2.29404e-05,2.13316e-05
-1.51198e-06,2.07648e-05,-1.92528e-05,0.0274396,1.60628e-05,-1.13848,2.32391,-0.792699,1.54176e-06,2.09252e-05,1.94682e-05
-2.01061e-06,2.34834e-05,-2.14728e-05,0.0421445,1.80094e-05,-1.16701,2.18782,-0.933441,2.0628e-06,2.34852e-05,2.14735e-05
-3.42409e-06,2.96879e-05,-2.62637e-05,0.0593192,2.2547e-05,-0.878645,2.35554,-0.774142,3.43088e-06,3.00506e-05,2.66363e-05
-3.59597e-06,2.44901e-05,-2.08941e-05,0.0766292,1.8425e-05,-1.15155,2.23771,-0.860875,3.67671e-06,2.45075e-05,2.09623e-05
-3.40666e-06,2.56004e-05,-2.21937e-05,0.0977301,1.90504e-05,-1.14365,2.15572,-0.961258,3.4774e-06,2.56255e-05,2.2198e-05
-5.13569e-06,2.55099e-05,-2.03742e-05,0.124247,1.87381e-05,-0.768982,2.47509,-0.641497,5.21315e-06,2.65065e-05,2.13274e-05
-5.02415e-06,2.46858e-05,-1.96615e-05,0.154681,1.78834e-05,-1.10173,2.21165,-0.885753,5.08926e-06,2.46874e-05,1.96922e-05
-5.17779e-06,2.30381e-05,-1.78603e-05,0.189788,1.64478e-05,-0.97633,2.27563,-0.834188,5.18092e-06,2.31041e-05,1.79638e-05
-6.53089e-06,2.39979e-05,-1.7467e-05,0.22866,1.68863e-05,-0.792467,2.36848,-0.765914,6.60419e-06,2.43426e-05,1.774e-05
-8.60191e-06,2.68028e-05,-1.82009e-05,0.267753,1.86187e-05,-1.00141,2.23401,-0.863342,8.61732e-06,2.68183e-05,1.82568e-05
-8.20878e-06,2.50092e-05,-1.68004e-05,0.302559,1.71989e-05,-0.84417,2.3,-0.840338,8.24789e-06,2.51348e-05,1.68869e-05
-8.15165e-06,2.15299e-05,-1.33783e-05,0.324253,1.47234e-05,-0.942657,2.28212,-0.80927,8.15165e-06,2.16027e-05,1.34963e-05
-8.4251e-06,2.46034e-05,-1.61784e-05,0.325418,1.68204e-05,-0.937982,2.23545,-0.889586,8.42515e-06,2.46189e-05,1.62003e-05
-8.97132e-06,2.42464e-05,-1.52751e-05,0.3089,1.66461e-05,-0.929532,2.25969,-0.854042,8.97197e-06,2.42896e-05,1.53338e-05
-7.42898e-06,2.41778e-05,-1.67489e-05,0.282045,1.67234e-05,-1.07694,2.17664,-0.914922,7.49755e-06,2.41844e-05,1.67549e-05
-7.44052e-06,2.42718e-05,-1.68313e-05,0.253218,1.69381e-05,-0.627987,2.50519,-0.640127,7.82202e-06,2.54478e-05,1.76262e-05
-8.19412e-06,2.86645e-05,-2.04704e-05,0.22691,2.01824e-05,-1.02115,2.24858,-0.841921,8.22012e-06,2.86983e-05,2.05725e-05
-5.3071e-06,2.21703e-05,-1.68632e-05,0.205622,1.57317e-05,-0.730369,2.41004,-0.731928,5.42773e-06,2.26685e-05,1.72408e-05
-6.65291e-06,2.56841e-05,-1.90313e-05,0.192213,1.83194e-05,-0.883475,2.33447,-0.780759,6.66416e-06,2.59181e-05,1.92801e-05
-6.17446e-06,2.52282e-05,-1.90537e-05,0.190847,1.80039e-05,-0.906022,2.3189,-0.795984,6.17837e-06,2.54076e-05,1.92575e-05
-5.73131e-06,2.3923e-05,-1.81916e-05,0.199769,1.70132e-05,-0.852018,2.37553,-0.739452,5.75438e-06,2.42963e-05,1.85697e-05
-6.02547e-06,2.3267e-05,-1.72416e-05,0.213026,1.64644e-05,-1.02057,2.20971,-0.900855,6.04431e-06,2.32681e-05,1.72559e-05
-5.30547e-06,1.98854e-05,-1.45799e-05,0.22948,1.39885e-05,-0.771658,2.41241,-0.713914,5.383e-06,2.03426e-05,1.49662e-05
-7.87357e-06,2.62903e-05,-1.84167e-05,0.247508,1.83809e-05,-0.935186,2.29437,-0.80997,7.87374e-06,2.64078e-05,1.85774e-05
-7.54169e-06,2.42512e-05,-1.67095e-05,0.264223,1.68646e-05,-0.85657,2.36658,-0.738857,7.56903e-06,2.45916e-05,1.70589e-05
-6.7293e-06,2.23998e-05,-1.56706e-05,0.278593,1.55093e-05,-0.793735,2.37861,-0.749878,6.80353e-06,2.27619e-05,1.5963e-05
-8.68511e-06,2.56095e-05,-1.69244e-05,0.290615,1.767e-05,-0.712281,2.44256,-0.69227,8.91858e-06,2.63818e-05,1.74644e-05
-9.94653e-06,2.85432e-05,-1.85967e-05,0.30077,1.96388e-05,-0.943344,2.2771,-0.822656,9.94654e-06,2.86283e-05,1.8729e-05
-7.21907e-06,2.21906e-05,-1.49716e-05,0.312032,1.52223e-05,-0.862815,2.31765,-0.805319,7.24153e-06,2.23451e-05,1.51117e-05
-9.96047e-06,2.66658e-05,-1.67053e-05,0.327526,1.82209e-05,-0.855621,2.318,-0.804608,9.99739e-06,2.68525e-05,1.68633e-05
