i;DC1;DC2;DC3;X1;Y1;X2;Y2;X3;Y3
3120;0.1455229;0.4740435;1.058893;1.20601E-08;4.35092E-07;6.28762E-07;-2.61228E-07;8.89573E-07;1.06038E-06
3121;0.1461582;0.4730356;1.059246;-1.1014E-08;4.18979E-07;5.61909E-07;-4.05267E-07;7.80604E-07;8.47886E-07
3122;0.1468341;0.4719612;1.059616;-4.31199E-08;3.82937E-07;4.97615E-07;-5.41899E-07;7.04828E-07;5.61706E-07
3123;0.1475538;0.4708208;1.060008;-8.21784E-08;2.50693E-07;3.13996E-07;-8.78229E-07;3.48191E-07;-2.61537E-07
3124;0.1483175;0.4696153;1.060421;-8.99067E-08;2.45681E-07;2.7232E-07;-1.03738E-06;3.20554E-07;-6.13947E-07
3125;0.1491052;0.4683782;1.060844;-9.9865E-08;2.94413E-07;1.03706E-07;-1.0576E-06;5.90445E-08;-5.16178E-07
3126;0.149892;0.4671477;1.061265;-7.31441E-08;2.96264E-07;1.70409E-07;-1.09528E-06;1.63913E-07;-6.07945E-07
3127;0.1506647;0.4659527;1.061682;-7.24367E-08;2.43631E-07;2.46067E-07;-1.00159E-06;2.60095E-07;-5.68998E-07
3128;0.1514196;0.4647898;1.062087;-6.96282E-08;2.41783E-07;1.62122E-07;-9.64864E-07;1.0631E-07;-5.98192E-07
3129;0.1521487;0.4636741;1.062481;-2.07945E-08;2.35126E-07;2.29005E-07;-1.01928E-06;2.56992E-07;-6.43379E-07
3130;0.152836;0.4626232;1.062853;-6.16143E-08;2.30519E-07;5.23852E-08;-1.31547E-06;-5.51138E-08;-1.0997E-06
3131;0.1534497;0.4616884;1.063188;-2.7136E-08;3.24612E-07;2.04651E-07;-1.08069E-06;2.24795E-07;-5.10912E-07
3132;0.1539409;0.4609367;1.06345;4.26205E-08;3.24075E-07;4.18421E-07;-1.12629E-06;6.76408E-07;-5.96568E-07
3133;0.1542408;0.4604799;1.063615;3.22008E-08;3.99011E-07;3.7791E-07;-8.63779E-07;4.60415E-07;-9.45119E-08
3134;0.1543115;0.4603764;1.063659;-2.0591E-08;4.30509E-07;1.79139E-07;-8.03401E-07;2.69741E-08;5.54614E-08
3135;0.1541699;0.4605925;1.063584;-9.00393E-08;4.63994E-07;1.07557E-07;-7.67732E-07;-2.17821E-07;2.22107E-07
3136;0.1538565;0.4610716;1.063415;-9.06618E-08;4.31264E-07;2.45127E-07;-7.0086E-07;5.64125E-09;2.6209E-07
3137;0.1534142;0.4617461;1.063177;-6.02724E-08;4.00537E-07;1.16295E-07;-8.56825E-07;-7.0535E-08;-9.07561E-08
3138;0.1529101;0.4625176;1.062912;-1.32187E-07;4.2847E-07;-1.89303E-08;-8.55962E-07;-4.19448E-07;3.84681E-09
3139;0.1524314;0.4632476;1.062658;-1.2496E-07;4.8095E-07;1.06745E-07;-6.70007E-07;-1.52556E-07;3.64805E-07
3140;0.1520681;0.4637987;1.062463;-2.38765E-07;5.25471E-07;9.40055E-09;-4.33157E-07;-6.69873E-07;9.01547E-07
3141;0.151908;0.4640388;1.062378;-1.90548E-07;5.14854E-07;-1.08555E-07;-3.6419E-07;-7.38461E-07;9.40387E-07
3142;0.1520195;0.4638631;1.062428;-1.31886E-07;5.70887E-07;-2.02911E-08;-2.67303E-07;-4.43974E-07;1.22693E-06
3143;0.1524475;0.4632073;1.062639;-1.16189E-07;5.4569E-07;-8.87494E-08;-3.8172E-07;-3.9299E-07;1.08881E-06
3144;0.1531901;0.4620735;1.063007;-5.84024E-08;4.94489E-07;3.52345E-08;-4.24975E-07;-1.80655E-08;9.93479E-07
3145;0.1541946;0.4605493;1.063508;-9.07641E-08;4.66161E-07;1.31224E-07;-3.25573E-07;9.3553E-09;1.08082E-06
3146;0.1553765;0.4587525;1.064091;-1.10621E-07;4.5854E-07;2.84897E-09;-4.6536E-07;-2.65232E-07;7.60209E-07
3147;0.1566575;0.4568075;1.064729;-8.61318E-08;5.0849E-07;5.89253E-08;-4.31998E-07;-1.62616E-07;9.62789E-07
3148;0.1579566;0.454837;1.065376;-1.28186E-07;5.90541E-07;-7.18954E-08;-2.08861E-07;-4.29741E-07;1.43698E-06
3149;0.1592077;0.4529413;1.065995;-1.31265E-07;5.32768E-07;-1.47026E-07;-3.9212E-07;-5.86295E-07;1.04456E-06
3150;0.1603407;0.4512301;1.066556;-6.34946E-08;5.01655E-07;7.07584E-08;-4.61046E-07;-5.14412E-08;8.50127E-07
3151;0.161282;0.4498057;1.067011;-2.12942E-07;4.79583E-07;-5.33188E-08;-6.25695E-07;-5.89266E-07;5.84988E-07
3152;0.1619788;0.4487555;1.067349;-2.83729E-07;4.69481E-07;-2.93051E-07;-4.67149E-07;-1.12464E-06;7.94057E-07
3153;0.1623964;0.4481238;1.067543;-3.06866E-07;4.57477E-07;-1.79746E-07;-5.34843E-07;-1.06018E-06;5.766E-07
3154;0.1625353;0.447914;1.067608;-4.07051E-07;5.09027E-07;-2.85066E-07;-3.48006E-07;-1.49928E-06;8.79266E-07
3155;0.1624146;0.4480932;1.06756;-3.80777E-07;4.98522E-07;-3.46121E-07;-3.9225E-07;-1.52514E-06;7.22441E-07
3156;0.1620944;0.4485695;1.067415;-4.62373E-07;5.20615E-07;-4.37168E-07;-4.06189E-07;-1.78139E-06;8.40524E-07
3157;0.1616217;0.4492655;1.067185;-5.37184E-07;4.86338E-07;-5.53257E-07;-4.17219E-07;-2.08014E-06;7.54523E-07
3158;0.1610337;0.4501383;1.0669;-4.63048E-07;4.29167E-07;-4.32258E-07;-5.88838E-07;-1.67689E-06;4.32417E-07
3159;0.1603272;0.4511895;1.066557;-4.69016E-07;4.48003E-07;-5.95066E-07;-4.6801E-07;-1.91235E-06;6.09028E-07
3160;0.1595005;0.4524207;1.066144;-4.8724E-07;5.06567E-07;-7.72162E-07;-3.05844E-07;-2.32191E-06;9.46804E-07
3161;0.1585684;0.4538194;1.065687;-4.5085E-07;5.22066E-07;-4.31389E-07;-2.81283E-07;-1.76255E-06;1.00223E-06
3162;0.1575473;0.4553551;1.065178;-4.28398E-07;5.22524E-07;-2.58015E-07;-2.52909E-07;-1.46086E-06;1.00049E-06
3163;0.1564443;0.4570195;1.064622;-4.21354E-07;5.62427E-07;-3.89343E-07;-2.53128E-07;-1.60294E-06;1.08522E-06
3164;0.15527;0.4587975;1.064017;-3.68939E-07;5.57372E-07;-2.74069E-07;-4.14634E-07;-1.26057E-06;8.58628E-07
3165;0.1540362;0.4606786;1.063371;-3.34149E-07;5.4213E-07;-1.84663E-07;-4.33536E-07;-1.02726E-06;8.49986E-07
3166;0.1527456;0.4626673;1.062696;-2.35702E-07;5.40565E-07;-5.01256E-08;-2.47461E-07;-6.21756E-07;1.1301E-06
3167;0.1514073;0.4647418;1.06199;-2.21128E-07;5.25931E-07;1.14597E-07;-3.93888E-07;-4.27904E-07;8.46948E-07
3168;0.1500565;0.4668402;1.061268;-2.11314E-07;5.47111E-07;3.19254E-07;-2.56743E-07;-1.81546E-07;1.10931E-06
3169;0.1487496;0.4688774;1.060565;-1.53537E-07;5.29046E-07;4.43629E-07;-5.86278E-07;1.54028E-07;6.56234E-07
3170;0.1475263;0.4707921;1.059906;-1.80735E-07;4.40495E-07;4.27216E-07;-7.99002E-07;1.0644E-07;1.73966E-07
3171;0.1464046;0.4725505;1.059291;-9.65357E-08;3.99128E-07;1.31373E-07;-9.91989E-07;-3.73323E-08;-2.13623E-07
3172;0.1454042;0.474127;1.058743;-1.36727E-07;3.91653E-07;1.45654E-07;-1.01147E-06;-1.57114E-07;-2.2616E-07
3173;0.1445638;0.4754619;1.058289;-1.07845E-07;3.97233E-07;9.07529E-08;-9.18381E-07;-1.87531E-07;-7.03767E-08
3174;0.1439152;0.4764997;1.057942;-2.86998E-08;3.63626E-07;2.52134E-07;-9.76228E-07;2.27956E-07;-2.39824E-07
3175;0.1434897;0.4771839;1.057713;-3.71548E-08;3.80426E-07;2.8145E-07;-9.77394E-07;2.05579E-07;-2.09088E-07
3176;0.1432987;0.4774909;1.057613;2.48179E-08;3.71095E-07;6.24597E-07;-9.97797E-07;8.51234E-07;-2.55182E-07
3177;0.1433504;0.4774137;1.057647;3.88874E-08;3.38976E-07;5.13161E-07;-9.87916E-07;7.91437E-07;-2.99801E-07
3178;0.1436215;0.4769853;1.057801;4.61765E-08;3.57416E-07;2.76154E-07;-1.01661E-06;5.30553E-07;-3.3085E-07
3179;0.1440671;0.4762778;1.058051;-4.00109E-08;3.8378E-07;9.81984E-08;-7.69659E-07;2.15148E-08;-2.40988E-08
3180;0.1446475;0.4753536;1.058372;-4.71669E-08;3.73121E-07;1.40071E-07;-8.43388E-07;4.71616E-08;-1.84021E-07
3181;0.1453292;0.474276;1.058755;-8.08838E-08;4.09954E-07;1.44314E-07;-6.24461E-07;-8.07981E-08;2.2694E-07
3182;0.1460628;0.473118;1.059167;-5.21739E-08;3.81586E-07;1.8793E-07;-9.44068E-07;1.21991E-07;-3.29293E-07
3183;0.1468068;0.4719403;1.059577;-9.67174E-08;3.74979E-07;2.9977E-07;-9.36689E-07;2.28967E-07;-3.06912E-07
3184;0.1475332;0.4707851;1.059967;-1.13545E-07;3.99548E-07;3.42007E-07;-8.65226E-07;1.65641E-07;-1.43538E-07
3185;0.148215;0.469707;1.060341;-1.0206E-07;3.94561E-07;2.7094E-07;-9.44985E-07;1.0477E-07;-3.37608E-07
3186;0.1488341;0.4687313;1.06068;-1.94391E-07;4.22574E-07;-7.21831E-08;-1.05351E-06;-6.07567E-07;-4.80181E-07
3187;0.1493704;0.4678911;1.060978;-1.78984E-07;4.71339E-07;3.75026E-08;-1.03811E-06;-4.18783E-07;-2.99602E-07
3188;0.1498123;0.4672024;1.061226;-2.75159E-07;4.20149E-07;1.43579E-08;-1.08443E-06;-6.9123E-07;-5.1908E-07
3189;0.15018;0.4666389;1.061438;-2.93958E-07;4.43076E-07;-2.00512E-08;-9.14382E-07;-7.42575E-07;-1.70583E-07
3190;0.150515;0.4661385;1.061642;-2.7355E-07;5.15023E-07;-2.05211E-08;-7.81259E-07;-6.38431E-07;2.23968E-07
3191;0.1508531;0.4656313;1.061843;-2.93964E-07;4.90757E-07;-1.67279E-08;-7.96288E-07;-6.77282E-07;1.30836E-07
3192;0.1512206;0.4650765;1.062055;-3.02539E-07;4.12994E-07;-1.00495E-07;-9.82967E-07;-8.07477E-07;-3.03033E-07
3193;0.1516239;0.4644666;1.062284;-2.18233E-07;3.85547E-07;6.45224E-08;-1.01238E-06;-3.68783E-07;-4.44009E-07
3194;0.1520201;0.4638663;1.062506;-2.30989E-07;3.28333E-07;-5.47109E-09;-1.04478E-06;-4.43779E-07;-5.93011E-07
3195;0.1523561;0.4633558;1.062695;-1.98568E-07;3.71988E-07;1.72024E-07;-9.77322E-07;-9.10049E-08;-3.23584E-07
3196;0.152589;0.463001;1.062828;-1.8221E-07;3.73954E-07;2.77914E-07;-7.7703E-07;6.80014E-08;3.58414E-08
3197;0.1527075;0.4628202;1.062898;-1.79162E-07;3.87175E-07;3.25683E-07;-7.72418E-07;1.26909E-07;5.30721E-08
3198;0.1527263;0.4627936;1.062918;-1.15901E-07;3.67362E-07;3.14724E-07;-1.02533E-06;2.99502E-07;-2.68368E-07
3199;0.1526607;0.4628912;1.062885;-7.52196E-08;3.65189E-07;5.20385E-07;-1.07415E-06;6.44905E-07;-3.48825E-07
3200;0.1525228;0.4630962;1.062808;-4.74603E-08;3.76159E-07;7.8175E-07;-9.69052E-07;1.05431E-06;-1.23416E-07
3201;0.1523246;0.4633904;1.062696;-8.04963E-08;3.99723E-07;7.87335E-07;-7.84131E-07;1.01611E-06;2.70541E-07
3202;0.1521152;0.4637041;1.062583;-3.61399E-08;5.34901E-07;7.08531E-07;-3.21487E-07;9.52115E-07;1.29804E-06
3203;0.1519414;0.4639624;1.062489;-1.20356E-07;5.38327E-07;0.000000399;-2.97324E-07;3.46295E-07;1.37601E-06
3204;0.151879;0.4640569;1.062465;-1.0316E-07;5.59153E-07;4.41227E-07;-2.93643E-07;4.35365E-07;1.44949E-06
3205;0.1520002;0.4638704;1.06253;-1.26962E-07;4.67975E-07;2.31484E-07;-4.72848E-07;9.62723E-08;9.52134E-07
3206;0.1523408;0.4633486;1.062706;-1.30066E-07;4.75315E-07;1.88144E-07;-5.5032E-07;7.65117E-08;8.17388E-07
3207;0.1529155;0.4624735;1.063006;-1.20503E-07;4.86657E-07;3.03476E-07;-4.45774E-07;2.62792E-07;1.02129E-06
3208;0.1536842;0.4613043;1.063405;-1.59796E-07;4.57799E-07;2.95983E-07;-4.9932E-07;1.17055E-07;8.00283E-07
3209;0.1546058;0.4599046;1.063884;-1.22573E-07;4.52335E-07;3.19986E-07;-4.70115E-07;2.6858E-07;8.07909E-07
3210;0.1556628;0.4583053;1.064429;-1.09476E-07;3.73868E-07;6.17286E-08;-6.35167E-07;-7.91486E-08;3.01586E-07
3211;0.1568648;0.456498;1.065044;-8.17288E-08;3.9313E-07;-1.33383E-08;-9.04216E-07;-1.99332E-07;-9.83237E-08
3212;0.1582189;0.4544733;1.065726;-1.7867E-07;3.10347E-07;1.05281E-07;-1.1678E-06;-2.43655E-07;-7.16449E-07
3213;0.1597354;0.4522137;1.066473;-1.57399E-07;2.49297E-07;3.16479E-07;-1.31034E-06;7.83203E-08;-1.05238E-06
3214;0.1614122;0.4497267;1.067276;-1.79067E-07;2.28258E-07;9.92934E-08;-1.34244E-06;-2.4425E-07;-1.16396E-06
3215;0.1632228;0.4470553;1.068121;-1.50325E-07;3.37513E-07;1.58146E-07;-1.03839E-06;-1.52054E-07;-4.22643E-07
3216;0.16513;0.444268;1.069004;-1.90418E-07;2.81222E-07;6.37833E-09;-1.13455E-06;-4.38673E-07;-6.84278E-07
3217;0.1670765;0.4414366;1.069888;-2.71835E-07;2.86679E-07;-3.00691E-07;-1.12774E-06;-1.10331E-06;-7.45442E-07
3218;0.1690645;0.4385447;1.070767;-2.37013E-07;2.20071E-07;-1.04758E-07;-1.15542E-06;-7.87517E-07;-9.87536E-07
3219;0.1711033;0.4355908;1.071652;-2.80429E-07;2.43826E-07;-2.19297E-07;-1.10915E-06;-1.0583E-06;-7.92662E-07
3220;0.1731534;0.4326339;1.07253;-2.93823E-07;2.67423E-07;-1.65505E-07;-1.04776E-06;-9.66869E-07;-6.57242E-07
3221;0.1751413;0.4297839;1.073377;-1.77427E-07;2.21316E-07;9.11475E-08;-1.04581E-06;-2.33218E-07;-7.23101E-07
3222;0.1769617;0.4271781;1.074135;-1.02753E-07;2.50175E-07;-3.38799E-08;-1.00889E-06;-2.06122E-07;-6.57027E-07
3223;0.1785146;0.4249681;1.074775;-8.44639E-08;3.06358E-07;1.03644E-07;-8.92116E-07;-3.92373E-08;-3.94667E-07
3224;0.1797162;0.4232666;1.075262;-8.96409E-08;3.36611E-07;2.43393E-07;-7.90583E-07;8.10664E-08;-2.40531E-07
3225;0.180525;0.4221226;1.075589;-4.55736E-08;2.76897E-07;3.34472E-07;-9.24285E-07;3.87524E-07;-6.27611E-07
3226;0.1809465;0.4215184;1.075751;9.74674E-09;3.44714E-07;5.23546E-07;-8.57217E-07;7.26804E-07;-3.95237E-07
3227;0.1810425;0.4213723;1.075777;7.45156E-08;3.70457E-07;6.87494E-07;-7.85823E-07;1.15234E-06;-2.18977E-07
3228;0.1808631;0.4216265;1.075696;1.23098E-07;4.36213E-07;6.45322E-07;-6.71847E-07;1.25064E-06;1.3753E-07
3229;0.1804211;0.4222564;1.075521;1.38073E-07;4.21855E-07;6.86319E-07;-6.78506E-07;1.30052E-06;3.38725E-08
3230;0.1797117;0.4232553;1.075232;8.49252E-08;4.30774E-07;5.47379E-07;-6.37435E-07;9.2448E-07;1.68632E-07
3231;0.1787428;0.4246074;1.074824;2.00854E-08;5.39626E-07;6.09409E-07;-3.88285E-07;7.88469E-07;7.21828E-07
3232;0.1775395;0.4262984;1.074323;1.86864E-08;5.64305E-07;8.03946E-07;-3.25937E-07;1.0166E-06;8.64263E-07
3233;0.176115;0.4283116;1.073727;-1.63626E-08;6.28572E-07;4.12422E-07;-3.10581E-07;4.03483E-07;1.08107E-06
3234;0.1744742;0.430647;1.07303;-8.64652E-09;6.86526E-07;3.45226E-07;-1.92353E-07;3.45832E-07;1.40724E-06
3235;0.1726312;0.433296;1.072233;-1.49157E-07;6.17208E-07;1.94159E-07;-2.48015E-07;-2.35493E-07;1.16585E-06
3236;0.1705914;0.4362511;1.071328;-1.56143E-07;5.77641E-07;-1.73085E-08;-3.22042E-07;-5.58144E-07;9.7855E-07
3237;0.1683361;0.4395544;1.070312;-2.28149E-07;5.70181E-07;-1.857E-07;-3.83585E-07;-9.82668E-07;8.94688E-07
3238;0.165856;0.4432069;1.06916;-3.0398E-07;6.22684E-07;-2.54313E-07;-3.67118E-07;-1.27877E-06;1.09105E-06
3239;0.1631795;0.447175;1.06788;-3.66526E-07;6.11319E-07;-3.52653E-07;-4.33156E-07;-1.54265E-06;1.0024E-06
3240;0.16034;0.4514199;1.066488;-3.16545E-07;6.26093E-07;-2.78046E-07;-4.97239E-07;-1.19758E-06;9.13176E-07
3241;0.1573571;0.4559225;1.064999;-3.86021E-07;5.40891E-07;-6.79741E-07;-6.54365E-07;-1.89498E-06;5.0494E-07
3242;0.1542759;0.4606077;1.063418;-4.07308E-07;5.00076E-07;-7.28655E-07;-7.45705E-07;-1.99785E-06;3.2918E-07
3243;0.1511587;0.4653965;1.061781;-4.09786E-07;4.40969E-07;-4.33373E-07;-8.96698E-07;-1.59167E-06;-3.34486E-08
3244;0.1480698;0.470185;1.060105;-4.6299E-07;3.65246E-07;-4.94557E-07;-1.06898E-06;-1.78162E-06;-4.25838E-07
3245;0.1450625;0.4748896;1.058415;-4.24701E-07;4.2505E-07;-5.04623E-07;-1.18209E-06;-1.68046E-06;-4.10519E-07
3246;0.1421686;0.4794721;1.056734;-4.49143E-07;4.29846E-07;-4.98829E-07;-1.20612E-06;-1.68378E-06;-4.80155E-07
3247;0.1393984;0.4839064;1.055067;-4.02129E-07;3.37615E-07;-3.94286E-07;-1.37685E-06;-1.36027E-06;-9.18311E-07
3248;0.1367457;0.4882153;1.053435;-3.4514E-07;2.92169E-07;-2.47743E-07;-1.41463E-06;-9.76646E-07;-1.08331E-06
3249;0.1342004;0.4923879;1.051824;-3.06892E-07;2.84588E-07;-1.54766E-07;-1.48974E-06;-7.69104E-07;-1.16256E-06
3250;0.1318087;0.4963414;1.050281;-3.42473E-07;3.28339E-07;-2.92196E-07;-1.23112E-06;-1.14217E-06;-6.6888E-07
3251;0.1296565;0.4999234;1.048866;-3.35862E-07;2.99016E-07;-3.81213E-07;-1.27863E-06;-1.21974E-06;-8.18456E-07
3252;0.1278127;0.5030108;1.047637;-2.7944E-07;3.32916E-07;-3.77439E-07;-1.18902E-06;-1.05988E-06;-6.08893E-07
3253;0.1263176;0.5055169;1.046627;-2.16009E-07;3.50321E-07;-3.02908E-07;-1.11889E-06;-7.84487E-07;-4.06022E-07
3254;0.1251897;0.5074158;1.045861;-1.59369E-07;3.19441E-07;-1.82505E-07;-1.21407E-06;-4.71133E-07;-6.14834E-07
3255;0.1244292;0.5087047;1.045344;-2.00021E-07;3.16599E-07;-2.74957E-07;-1.06457E-06;-7.18873E-07;-4.14015E-07
3256;0.1240421;0.5093602;1.045076;-1.72768E-07;3.56659E-07;-8.1822E-08;-9.68021E-07;-3.82431E-07;-1.18302E-07
3257;0.124031;0.5093795;1.045066;-1.60418E-07;4.75301E-07;-1.3133E-07;-6.41007E-07;-5.40206E-07;5.95341E-07
3258;0.1243781;0.50878;1.045294;-1.63565E-07;5.20323E-07;-2.40095E-07;-4.57955E-07;-7.56339E-07;9.13935E-07
3259;0.1250458;0.5076382;1.045748;-1.21095E-07;5.37103E-07;-2.0998E-07;-3.58766E-07;-6.04904E-07;1.05997E-06
3260;0.1259703;0.506058;1.04638;-1.08435E-07;5.28845E-07;-7.55803E-08;-4.44058E-07;-3.84639E-07;9.33222E-07
3261;0.1270676;0.5041835;1.047127;-2.53935E-08;5.31983E-07;3.56989E-07;-4.88092E-07;3.33228E-07;8.27665E-07
3262;0.1282326;0.5022021;1.047917;-8.14758E-08;4.61051E-07;2.79608E-07;-5.32319E-07;4.74972E-08;6.13271E-07
3263;0.1293803;0.5002608;1.048695;-1.47972E-07;4.81361E-07;2.04049E-08;-3.3034E-07;-5.64875E-07;9.24372E-07
3264;0.1304504;0.49845;1.049411;-1.24009E-07;5.63899E-07;5.82908E-08;-5.08833E-08;-4.62314E-07;1.57742E-06
3265;0.1314122;0.4968266;1.05005;-5.46582E-08;5.68416E-07;2.62704E-07;6.14522E-08;-2.02978E-08;1.80917E-06
3266;0.1322637;0.4954012;1.050618;-1.31447E-07;5.15871E-07;1.66671E-07;1.02868E-07;-3.58721E-07;1.75466E-06
3267;0.1330134;0.4941456;1.051106;-1.38806E-07;5.02565E-07;7.90429E-08;6.28333E-08;-4.66817E-07;1.66836E-06
3268;0.1336948;0.4930176;1.051554;-1.58391E-07;5.22819E-07;1.12637E-07;7.22353E-09;-4.76366E-07;1.68207E-06
3269;0.134349;0.4919389;1.051978;-1.31007E-07;4.84355E-07;3.07712E-07;3.70377E-08;-6.52906E-08;1.67748E-06
3270;0.1349992;0.4908663;1.052393;-1.18027E-07;4.22329E-07;1.85201E-07;-2.08874E-07;-1.52174E-07;1.16335E-06
3271;0.1356631;0.4897789;1.052817;-1.40308E-07;4.22071E-07;1.35391E-07;-2.00363E-07;-1.73312E-07;1.27117E-06
3272;0.136358;0.4886456;1.053257;-1.6854E-07;4.69251E-07;2.26871E-07;-1.86631E-07;-8.87381E-08;1.38282E-06
3273;0.1370947;0.4874483;1.053715;-1.34879E-07;4.19972E-07;4.02449E-07;-2.76098E-07;3.09573E-07;1.04162E-06
3274;0.1378825;0.4861743;1.054202;-2.30843E-07;3.57728E-07;2.10435E-07;-5.27219E-07;-1.93782E-07;4.91757E-07
3275;0.1387037;0.4848478;1.054712;-2.30789E-07;4.55638E-07;1.81997E-07;-5.34981E-07;-1.64157E-07;6.59356E-07
3276;0.1395047;0.4835493;1.055201;-1.4325E-07;4.80178E-07;3.2091E-07;-6.35091E-07;2.75112E-07;5.57482E-07
3277;0.1402405;0.4823615;1.055657;-1.92198E-07;4.69326E-07;2.90579E-07;-7.70332E-07;1.59466E-07;3.24973E-07
3278;0.1408536;0.48137;1.056037;-2.00113E-07;4.76679E-07;2.34181E-07;-5.86419E-07;6.78544E-08;6.15489E-07
3279;0.1412915;0.480656;1.056306;-2.29634E-07;4.38659E-07;1.14245E-07;-9.12416E-07;-1.69655E-07;3.27726E-08
3280;0.1415388;0.4802574;1.056464;-2.54774E-07;4.33149E-07;2.91078E-07;-8.16998E-07;-1.30854E-08;1.53856E-07
3281;0.1415976;0.4801648;1.056504;-2.81082E-07;4.543E-07;1.02155E-07;-8.21368E-07;-3.60873E-07;1.77224E-07
3282;0.1414913;0.4803294;1.056434;-2.9604E-07;4.42968E-07;-1.09406E-07;-8.09595E-07;-7.117E-07;1.62587E-07
3283;0.1412614;0.4806911;1.056291;-3.41826E-07;4.53595E-07;-2.68772E-07;-9.38654E-07;-1.02452E-06;6.35266E-08
3284;0.1409386;0.4812023;1.056094;-3.35671E-07;4.443E-07;-3.17459E-07;-8.06227E-07;-1.0865E-06;2.32451E-07
3285;0.1405685;0.4817953;1.055878;-3.55115E-07;3.80591E-07;-3.04891E-07;-6.8541E-07;-1.23897E-06;2.34433E-07
3286;0.1401927;0.4823981;1.055659;-3.53493E-07;4.0611E-07;-2.91423E-07;-6.53901E-07;-1.25661E-06;3.6581E-07
3287;0.139836;0.4829696;1.05545;-3.07111E-07;4.07548E-07;-1.65724E-08;-4.65343E-07;-8.08768E-07;6.9624E-07
3288;0.1395184;0.4834747;1.055257;-3.11683E-07;3.98608E-07;-1.73298E-07;-6.17435E-07;-1.06656E-06;4.40645E-07
3289;0.139262;0.4838853;1.055103;-2.81554E-07;4.42479E-07;-2.31135E-07;-6.95567E-07;-1.08223E-06;4.17052E-07
3290;0.139066;0.4841903;1.05497;-2.36398E-07;4.85747E-07;-1.66009E-07;-5.46647E-07;-9.2996E-07;7.10915E-07
3291;0.138902;0.4844491;1.05486;-1.843E-07;4.67536E-07;1.49791E-07;-4.82212E-07;-3.56889E-07;7.27436E-07
3292;0.138702;0.4847769;1.054732;-2.07031E-07;4.00143E-07;1.47034E-07;-6.22447E-07;-3.74143E-07;3.88647E-07
3293;0.138403;0.485263;1.054536;-2.07894E-07;4.36316E-07;4.62142E-08;-2.89827E-07;-5.81674E-07;9.37937E-07
3294;0.1379763;0.4859591;1.054262;-1.61456E-07;5.32637E-07;-1.3314E-09;-2.64685E-07;-5.9488E-07;1.16784E-06
3295;0.1373802;0.4869311;1.053876;-1.54553E-07;5.30417E-07;-1.38444E-07;-3.56756E-07;-7.53897E-07;1.06081E-06
3296;0.136588;0.4882341;1.053366;-1.63306E-07;5.20695E-07;-2.269E-07;-2.48552E-07;-8.88368E-07;1.18607E-06
3297;0.1355895;0.4898788;1.052711;-2.10437E-07;4.90591E-07;-5.6324E-07;-2.66238E-07;-1.48104E-06;1.02307E-06
3298;0.1343821;0.4918815;1.05191;-2.04008E-07;3.77739E-07;-4.27832E-07;-5.37321E-07;-1.26929E-06;3.21221E-07
3299;0.1329722;0.4942376;1.05097;-2.41555E-07;3.31951E-07;-5.55739E-07;-3.62045E-07;-1.58039E-06;4.98624E-07
3300;0.1313834;0.496913;1.049912;-2.95238E-07;2.60241E-07;-7.12012E-07;-6.70819E-07;-1.94497E-06;-4.76421E-08
3301;0.1296584;0.4998181;1.048739;-3.03424E-07;3.87459E-07;-8.60388E-07;-4.9969E-07;-2.22597E-06;5.4207E-07
3302;0.1278884;0.5028101;1.04753;-2.28042E-07;5.15933E-07;-7.02014E-07;-1.67206E-07;-1.91106E-06;1.32319E-06
3303;0.1261527;0.5057581;1.046339;-2.08665E-07;4.55644E-07;-5.79365E-07;-4.24733E-07;-1.65049E-06;7.95038E-07
3304;0.1244737;0.5086222;1.045167;-2.23796E-07;3.97655E-07;-4.75575E-07;-4.20634E-07;-1.4815E-06;6.62893E-07
3305;0.122864;0.5113857;1.044022;-2.15311E-07;3.82342E-07;-4.31757E-07;-4.9739E-07;-1.37784E-06;4.79122E-07
3306;0.1213514;0.5139979;1.042928;-2.38265E-07;3.58929E-07;-4.65227E-07;-6.18188E-07;-1.53252E-06;2.29893E-07
3307;0.1199681;0.5164058;1.041911;-1.84537E-07;3.7682E-07;3.38322E-08;-6.81953E-07;-6.13864E-07;2.52067E-07
3308;0.118746;0.5185448;1.040998;-1.66241E-07;4.79558E-07;4.59242E-08;-3.93286E-07;-6.23569E-07;1.01403E-06
3309;0.1176961;0.5203921;1.040203;-1.56965E-07;5.77901E-07;3.15618E-07;-1.15606E-08;-1.90025E-07;1.73824E-06
3310;0.1168068;0.5219643;1.03952;-8.73156E-08;6.6156E-07;3.90654E-07;1.38011E-07;1.36252E-07;2.06074E-06
3311;0.1160582;0.5233004;1.038945;-1.05132E-07;4.94765E-07;5.60701E-07;-1.78785E-07;2.94644E-07;1.2186E-06
3312;0.1154179;0.5244439;1.038448;-1.19808E-07;4.85737E-07;4.57064E-07;-3.07348E-07;1.46953E-07;9.70159E-07
3313;0.114866;0.5254306;1.038017;-1.35435E-07;5.21132E-07;4.74857E-07;-2.81952E-07;9.543E-08;1.09051E-06
3314;0.1144124;0.5262418;1.037661;-8.50975E-08;5.23997E-07;6.71386E-07;-5.37152E-07;4.96597E-07;7.76919E-07
3315;0.1140829;0.5268282;1.0374;-3.96711E-08;5.14278E-07;6.65773E-07;-6.00622E-07;5.57782E-07;6.95943E-07
