Time,Interferometric Phase,Sensitivity,PTI Signal
s,rad,1/rad,µrad
937,0.2931660374718008,0.5983326831069036,-26.759157508159888
938,0.3006354366864649,0.5996830038612512,-33.94704799758768
939,0.29861131205389413,0.5993203835541139,-18.56701145889033
940,0.30190080339951003,0.5999084453248555,-26.7320197169991
941,0.3150974643299913,0.6022022882187903,-24.836407153287425
942,0.33202072589225373,0.6049903584147872,-26.847528617707162
943,0.3490706715438722,0.607624084085514,-21.818663650483735
944,0.3623316169319865,0.6095504410824327,-19.813114730494277
945,0.3607562947519096,0.6093272051910625,-30.401462677571068
946,0.3467745860969919,0.6072796803765006,-18.975107373693774
947,0.33507029812950306,0.605474367046655,-28.06111040272135
948,0.3348145247002156,0.6054339885887368,-39.68882571308339
949,0.3500981356670862,0.6077771622705818,-39.561431322241454
950,0.3747951929245349,0.6112632583488617,-24.8447767985944
951,0.394802267010916,0.6138140916735583,-27.8653926443724
952,0.4068582681720136,0.6152326199709622,-25.83706700361309
953,0.4183973262297236,0.6165065744851541,-24.333995364323066
954,0.4332850510574812,0.6180289350028201,-27.747134639636624
955,0.45253004299193034,0.6197938245804935,-26.72242983434154
956,0.47709375600504855,0.6217129257828743,-29.068829040097892
957,0.5000638707614474,0.6231681486759852,-22.189966311443648
958,0.49932298676119796,0.6231263392167943,-28.207247747792742
959,0.4869148295435655,0.6223753092638512,-25.856439904221215
960,0.4786893944569649,0.621824625466267,-28.04839768548272
961,0.46487861261391844,0.6208054074630168,-25.493131775663166
962,0.4476115842655078,0.6193645817673978,-21.857861936167364
963,0.43331078946179613,0.618031448391611,-28.46453945190188
964,0.4215792193716123,0.6168434355717578,-25.43333020038577
965,0.41348042866755425,0.6159737580383154,-27.00133139896341
966,0.4109924149172496,0.6156984710122938,-17.390430691046653
967,0.4143757645398908,0.6160718898681791,-28.947416870959568
968,0.42007325367113185,0.6166847800088704,-21.80644321554456
969,0.42230911622067424,0.6169198279048359,-24.31767295703467
970,0.41781446755365614,0.6164441918183735,-24.369004017624746
971,0.4024097506659869,0.6147195998769956,-27.727648883989556
972,0.37126956956317525,0.6107883662636443,-24.007042309525705
973,0.33733697885156994,0.6058304723287554,-21.40786923761892
974,0.310261456015412,0.6013738467859723,-25.748306085234407
975,0.2940628908894696,0.5984965815635824,-24.488458186824634
976,0.2907325036058423,0.5978855346318825,-25.299945470475915
977,0.2983457887092392,0.5992726330476483,-23.931847033479592
978,0.31243958684551876,0.6017487174560404,-29.057717234959323
979,0.3289612271946989,0.6044991204828564,-27.782751320145774
980,0.3461899430091595,0.6071914747706335,-26.99445005147448
981,0.3655020553445021,0.6099951315892652,-27.356893330415218
982,0.3867491793419,0.6128168393039809,-21.04722918677231
983,0.4075917071733024,0.6153160340967329,-27.470738328254626
984,0.4270532776722951,0.61740834803078,-21.612919593891192
985,0.44355901590801944,0.618999647614074,-26.40160486052547
986,0.4416686610270471,0.6188259436236808,-28.31896892910694
987,0.42023837486176957,0.6167022440280477,-23.55712875880096
988,0.3973252776065411,0.6141183417771656,-30.825207438660367
989,0.3801061516861635,0.6119642850086323,-24.787105112722593
990,0.366083706239716,0.6100760493302969,-23.24540894395552
991,0.35134948202893473,0.6079627292866364,-23.10426827658997
992,0.33602920910694467,0.6056253958310327,-27.85097198899298
993,0.32207102119791037,0.6033721044063006,-25.654057125282655
994,0.3143753808866635,0.6020794843471777,-25.09640857249676
995,0.31457569978808736,0.6021135838114734,-28.679693611231045
996,0.3097143534339496,0.6012792384374768,-23.840136878205364
997,0.30183331903225885,0.599896446355661,-27.422409034126336
998,0.29796655912997594,0.5992043608678456,-26.021366232128873
999,0.29321175147210543,0.5983410489051042,-23.501571519399654
1000,0.28942940907534487,0.597644642397875,-26.400238042234214
1001,0.2903806522907174,0.5978205908473374,-25.65537019490381
1002,0.29570173541763844,0.5987948339960815,-27.647478870885667
1003,0.3033188922934431,0.6001599547659712,-29.446546726319795
1004,0.3136612854278005,0.6019577302453781,-25.029207154581453
1005,0.327412460629876,0.6042482906002338,-23.21362182515052
1006,0.3379230242770772,0.6059220362350507,-27.91599588627278
1007,0.34245950600590763,0.6066237747874648,-21.846217736407784
1008,0.3455470567419049,0.6070942423811736,-31.715316053112144
1009,0.350843356638268,0.6078877886229995,-25.223276098930025
1010,0.3654675597157511,0.6099903261654231,-30.260977105737247
1011,0.3873045720677148,0.6128868929245341,-27.425834089431536
1012,0.39923897698475413,0.6143465079888762,-20.55145080972864
1013,0.4037824865425108,0.6148792072617729,-24.00853872916119
1014,0.4128311638324612,0.615902287553,-28.871567159102803
1015,0.43252814970387576,0.6179548395500049,-26.58619307048843
1016,0.4461495568945074,0.6192340986603396,-27.040596614230754
1017,0.4443085742194216,0.6190679118478394,-26.43519678373571
1018,0.43258209500229156,0.617960132142132,-27.80616363992643
1019,0.4096393923656557,0.6155471654230628,-29.607584980556066
1020,0.37284854057709776,0.6110019885035128,-24.736699474810237
1021,0.3304021053805772,0.6047311753534269,-26.871977366741714
1022,0.2919561176214114,0.5981108097265339,-27.074078733035325
1023,0.26406026800934806,0.5927531750044034,-22.02274520925524
1024,0.2494498644868191,0.5897627966546237,-27.06692015069869
1025,0.24419977471310594,0.5886574560105137,-23.243760124629375
1026,0.23772480333296295,0.5872718899681548,-27.709593289361603
1027,0.22947648983987307,0.5854711981317493,-17.474723570712104
1028,0.2238951728930362,0.5842301361085263,-26.73696795094867
1029,0.22014043078357817,0.5833849890772317,-24.063260297116322
1030,0.21324494748986428,0.5818114865095748,-20.805837152834037
1031,0.2006875037797028,0.5788749545298593,-27.047070240734524
1032,0.1866709679614694,0.5754894317565488,-28.29043865581035
1033,0.1782861065880475,0.573410080593103,-27.09416374964486
1034,0.17790726538957177,0.5733151792641512,-28.57945481310128
1035,0.18328848556378372,0.5746554748047606,-26.564859749746486
1036,0.18835506021523174,0.5759021930378685,-23.855266785893104
1037,0.18388070819855468,0.5748019633978438,-27.254818582491335
1038,0.16998631175712567,0.5713121220212736,-24.545829789457972
1039,0.15088044057717487,0.5663333581466798,-29.93824353154568
1040,0.13233709044258218,0.5613034782808911,-21.6623930623829
1041,0.11460642152505132,0.5563135141894998,-29.950456776881474
1042,0.09694855586856342,0.5511702253132543,-29.998344709628117
1043,0.08349998351425042,0.547137624964157,-24.589527644491508
1044,0.07662416778788633,0.5450376117496203,-27.793006283015625
1045,0.049450390189664704,0.5364870151131155,-20.85066762648263
1046,6.280719009920425,0.5205823334407219,-22.31703356265699
1047,6.221170522322451,0.5357230057136153,-20.03472315211624
1048,6.167684708810062,0.5477046675287359,-27.678172523060557
1049,6.129261362877447,0.5553470428503832,-21.19898252140579
1050,6.1075119337152906,0.5593103089019014,-25.225605701321
1051,6.091067355987575,0.562131360625166,-25.83788209669116
1052,6.076609982178452,0.5644859674264405,-23.001165554051994
1053,6.0744378025627235,0.5648295570653232,-23.33479681598521
1054,6.083728119042875,0.5633413833849611,-25.38921343353263
1055,6.099435004629685,0.5607148468162794,-20.60251208567061
1056,6.112666494026144,0.5583948774699786,-26.681930165759876
1057,6.118826406704691,0.5572814422147904,-26.01981960356854
1058,6.119512867303135,0.5571560506780531,-18.284578952704305
1059,6.116456196555366,0.5577123748203678,-23.31601912278375
1060,6.1072782901647,0.5593514512782828,-18.890467049776746
1061,6.079757055168011,0.5639834473925027,-20.822115615924233
1062,6.045650617987696,0.5691307338836384,-21.9297904481598
1063,6.011975220945754,0.5735635105862794,-22.066846063750816
1064,5.986481515947127,0.5764870020271216,-15.707498419899936
1065,5.970125920596036,0.5781654064763165,-24.596986153621327
1066,5.959384775010138,0.5791835489880811,-23.22940934951625
1067,5.952586547919493,0.5797934236643724,-23.353019447572105
1068,5.952012376904989,0.5798437062813665,-26.411362138216422
1069,5.967776470719853,0.5783938121525224,-21.36268670455006
1070,6.000838208305462,0.5748866166370882,-29.20133034630591
1071,6.045823975333259,0.5691062401426668,-19.424702077727307
1072,6.094666228406214,0.5615269450033286,-27.88632222898558
1073,6.1414692713712995,0.5530072402971079,-25.55514992081319
1074,6.187692884942423,0.5434041709645246,-17.668855425716924
1075,6.2378295174207254,0.5316764705158538,-23.031481784687614
1076,0.007340253398887796,0.5224563033193558,-25.558169923827464
1077,0.0570515067386093,0.5389189912152738,-27.394900502896437
1078,0.10020731638219546,0.5521323990649767,-24.186631206525178
1079,0.13579776293618587,0.5622568863396665,-26.613847247813254
1080,0.16576514427296246,0.5702300207290263,-26.260874714634
1081,0.1919104022908039,0.5767682214746189,-22.14105912346592
1082,0.211223021211916,0.5813448481466762,-30.871320298323802
1083,0.2224964727994064,0.5839162676353736,-24.426289340275265
1084,0.22923844196582988,0.5854186378628329,-28.991991007618797
1085,0.23573440421924688,0.5868410181694778,-29.06171029999973
1086,0.2431498974783042,0.5884344697835858,-33.04775407266756
1087,0.2516074709175485,0.5902123423364367,-26.717538392978337
1088,0.26179078394276645,0.5922969540964488,-31.44844749609221
1089,0.27271147449285954,0.5944642548745235,-24.460581971288367
1090,0.283357733209462,0.5965088484392467,-27.183057635496862
1091,0.2921771382949281,0.5981514055563756,-22.596489000105297
1092,0.30255272525245624,0.6000242187471719,-28.270446704108554
1093,0.2846757526716726,0.5967572729996699,-23.035473819264485
1094,0.24026759657954394,0.5878189563679252,-24.74517849664515
1095,0.1883967746964832,0.5759123962911115,-22.75398887164224
1096,0.1391603976800012,0.5631768350193761,-25.542441172166548
1097,0.10167579887620981,0.5525640638506594,-28.963251109140607
1098,0.07267613011523444,0.5438201492650164,-22.4952436224185
1099,0.04867394039696935,0.5362368428838944,-26.28514893343776
1100,0.03632537878502893,0.5322147806511724,-25.701180350976166
1101,0.04093538755715342,0.5337258374926976,-24.577436083999732
1102,0.05664967833298517,0.5387912045599891,-28.249951566347747
1103,0.07453575944834229,0.544394663207942,-34.52174997263455
1104,0.09258649348694391,0.5498731340017047,-27.52690392244783
1105,0.1143011927297312,0.5562260774589558,-28.199951281430536
1106,0.1415169351522008,0.5638177414137544,-29.340647250771916
1107,0.17275377749940363,0.5720160415317651,-26.13725573865676
1108,0.2085165508532077,0.5807165050609686,-25.069914622776672
1109,0.24817578935303908,0.5894960487303472,-27.068629357703287
1110,0.28802973794484277,0.5973847664237616,-27.16111607705295
1111,0.32340440705829787,0.6035924404240443,-25.995836062144022
1112,0.3454705246178457,0.6070826506787805,-22.12329736169658
1113,0.34665341828525403,0.6072614167353504,-24.984776935902275
1114,0.3299041698316284,0.604651124279769,-25.061747275375797
1115,0.3026683023620187,0.6000447172302232,-24.568368199019947
1116,0.27337041245065913,0.5945927611382897,-26.339780303848833
1117,0.24664200890145851,0.589173658028333,-30.63059358476383
1118,0.22507660396449514,0.5844943589722977,-23.19091613157178
1119,0.2115553416334483,0.5814217073083096,-28.22378931778279
1120,0.21021206343145424,0.5811106388467306,-27.94397072027073
1121,0.21931497823345097,0.5831980864649486,-25.68391084398648
1122,0.23279994013560099,0.586201539866448,-24.829602062226378
1123,0.24956692378581904,0.5897872568700745,-21.172368962245354
1124,0.26788228676127096,0.5935145913504352,-27.075662868356172
1125,0.2848660381479402,0.59679305299308,-25.28775107658389
1126,0.29948039980970736,0.5994763808239164,-23.73933755178358
1127,0.31166790506284425,0.60161623239237,-26.98348077901725
1128,0.32197948891016864,0.6033569397551577,-29.255182964976317
1129,0.33341552830977705,0.6052124310018893,-23.289290743982793
1130,0.34909060326931457,0.6076270597432488,-28.355090843546996
1131,0.36424022444945287,0.6098188795605685,-26.081499926530658
1132,0.3537473828344513,0.6083156630726096,-25.392931939685347
1133,0.29925192405894957,0.599435414339756,-29.228560208714782
1134,0.23765209546670507,0.5872561914589667,-25.165328521135898
1135,0.17465879134210455,0.572498046380749,-23.865824300755722
1136,0.1090115079831471,0.554702555161778,-26.35641775964084
1137,0.05295560176374798,0.5376123667333431,-18.85265615245608
1138,0.014968036618547863,0.5250672583507022,-20.5479110780784
1139,6.270944836894505,0.5231955986577265,-24.02680960312574
1140,6.243024212803695,0.530384426721752,-21.42696851089165
1141,6.218607750304184,0.5363323458150312,-24.120618369266825
1142,6.211564467646449,0.5379888435462301,-23.28190227899468
1143,6.226745580627722,0.534385299171424,-22.360640840102317
1144,6.2547835338154485,0.5274067892762953,-24.21565383214292
1145,0.004206081159706529,0.5213746707667358,-31.20640467181024
1146,0.037287954341115453,0.5325312265512246,-25.50544066988804
1147,0.06898121196560623,0.5426730625133508,-29.473870671730733
1148,0.09956106856650739,0.5519420552641779,-23.30335821208857
1149,0.13075262988335054,0.5608647185320759,-23.38387548395052
1150,0.15906856102228642,0.5684925062747033,-24.5797841513197
1151,0.17438154178932444,0.5724280260959186,-25.03632212389045
1152,0.1740283972319628,0.5723387745621773,-29.83394883722395
1153,0.16666030313796623,0.57046034529298,-27.530325537497607
1154,0.15931274623225658,0.5685563115881898,-26.412715093849595
1155,0.1601141599384079,0.5687654818312077,-27.0461025890474
1156,0.18425296118517542,0.5748939384531023,-27.18353039573671
1157,0.21311284403811256,0.5817810710893746,-12.864365238329817
1158,0.24371056989866255,0.588553633209419,-22.766155878481655
1159,0.2776039147632301,0.5954122198911205,-29.031844078804735
1160,0.3176726044745741,0.6026376821999044,-20.334335610903423
1161,0.3534210422579519,0.6082678363801871,-10.896461390488472
1162,0.3663128583805016,0.6101078716990473,-13.386091433769144
1163,0.3659910220866906,0.6100631691784222,-9.915896985289207
1164,0.36292254009618774,0.6096337895648245,-26.982703393416887
1165,0.3594526818991551,0.6091413292769293,-33.396152156152816
1166,0.3571053045840408,0.6088040179532057,-22.166600769557427
1167,0.36131747114202056,0.6094069018406435,-24.60694214193159
1168,0.3585346538951655,0.609009810860724,-25.20108726899538
1169,0.35567397530266404,0.6085966935803786,-19.94198880310146
1170,0.3425423066442364,0.6066364670723571,-24.590400485452818
1171,0.3195657408141741,0.6029552171051542,-20.141204150449003
1172,0.30211703244846916,0.5999468732450339,-26.60834280297396
1173,0.2840838558768674,0.5966458385965067,-19.62498952725174
1174,0.27059586336145625,0.5940499233690436,-22.24110904146864
1175,0.2670367609040441,0.5933468935279564,-26.330570072352156
1176,0.27243348872100265,0.5944099645942246,-8.619246086291032
1177,0.2896188326724451,0.5976797226087376,-29.594617223417202
1178,0.3178346885321515,0.6026649530448274,-20.948938170411072
1179,0.35163546910951926,0.6080050057852544,-21.54368409883198
1180,0.3852261900320962,0.6126237695269564,-23.71333409100097
1181,0.4156496317364868,0.616210658799747,-19.523915265614534
1182,0.43745723108238405,0.6184310067982035,-20.71676587476749
1183,0.44166089993306884,0.6188252259011799,-21.24908052700519
1184,0.43194622347476413,0.6178976322359747,-20.814141711849885
1185,0.41815169147189996,0.6164803100234996,-20.928699121346114
1186,0.4040644450452666,0.614911847022762,-19.359308593435316
1187,0.3889920781190312,0.6130985839961168,-18.576107437765415
1188,0.37677094513920545,0.6115260652738576,-23.672427751031123
1189,0.37457116061451307,0.6112333077952573,-18.730298448453205
1190,0.37934395181833797,0.6118647378806296,-5.195965629993236
1191,0.37898120701866855,0.6118172367445722,-29.878493678763224
1192,0.36386994786711074,0.6097669751985763,-19.116723884885772
1193,0.34021097488399876,0.606277513868691,-22.02352119049684
1194,0.31297075359240845,0.6018397018366008,-14.834903223915095
1195,0.2830910093609966,0.596458449384997,-8.985883894882708
1196,0.24076445451785752,0.5879254085380685,-21.36071595545598
1197,0.17452086211086007,0.5724632174008681,-56.791187731831016
1198,0.1138059309498713,0.556084093070677,16.00831841568581
1199,0.07904054974124244,0.5457785653702523,-16.732717730853373
1200,0.0505239372473083,0.5368323793426979,-34.36692943247123
1201,0.026897010711309163,0.5290891878287958,20.82037011875187
1202,0.003056408156994372,0.5209766232609102,-28.192719978057962
1203,6.259589660043501,0.5261687872471745,-18.865864268215866
1204,6.244112673624662,0.5301118859234343,-12.779900153463647
1205,6.241963699351234,0.5306493653757791,-8.889874281956153
1206,6.244024150800675,0.5301340747086494,-16.79840039064169
1207,6.24610266543231,0.5296119863489016,-12.352542754860385
1208,6.252365848089377,0.5280249531384751,-14.599067879279598
1209,6.271599679669975,0.5230220764869238,-14.48355733043252
1210,0.01717100594951321,0.525815645631468,-18.562388263337187
1211,0.03367506041001222,0.5313409435507611,-16.989014913228583
1212,0.048012740746812096,0.5360235493942445,-14.25539197323286
1213,6.139251713894395,0.5534383996931964,-37.33319349619769
1214,6.087750816203933,0.5626819135356473,-48.26578319971162
1215,6.078807719964258,0.5641356244286508,-20.246804111436003
1216,6.069187556821284,0.5656490183707759,-23.712882056118517
1217,6.064136937349373,0.5664226080387427,-22.988193227325905
1218,6.068146117028132,0.5658097144104125,-24.5999342893578
1219,6.081713799728737,0.5636681807391275,-24.90960983517792
1220,6.109670235817704,0.5589288092737436,-23.3893906495221
1221,6.122082800117139,0.5566842859944976,-25.875558743468517
1222,6.126266801775669,0.5559083612493506,-18.453828651248436
1223,6.135098886715443,0.5542385110301885,-12.135458819916845
1224,6.146487729113185,0.5520214647168799,-5.515072709494294
1225,6.1570454948195374,0.5499022433067858,1.1622242387955273
1226,6.175274882804908,0.5460989783709791,-0.4666790912825472
1227,6.204382528547516,0.5396504694882865,3.684859981322497
1228,6.231435963154946,0.5332469993257729,-1.1629650745937128
1229,6.247444020971691,0.5292738452359438,1.4048236661047226
1230,6.257200614776806,0.5267856984002458,1.9646445990923163
1231,6.271651988119669,0.5230082059653103,1.875312354393251
1232,0.0049275075710834455,0.5216240960043026,-0.20631023186883604
1233,0.019519575305608265,0.5266106853245367,1.9731672977147237
1234,0.010962187279356172,0.5236998740626052,3.297347537594768
1235,6.2673493126149085,0.5241443514948755,24.4549409685195
1236,6.231128723529859,0.5333219220431316,96.24122019378942
1237,0.010320023258295254,0.5234798912209195,145.5513817709991
1238,0.09404682157014424,0.5503085395553993,-162.49136310434952
1239,6.171432380063885,0.5469157915348564,28.65873742075086
1240,6.035645036227805,0.5705154220029902,-5.2689770037106225
1241,6.001424876467348,0.5748186966620487,-2.6342763597779393
1242,5.981067318053661,0.5770597025295536,-1.8266100735829498
1243,5.965353672584787,0.578626004739005,3.9987911997731094
1244,5.948522323143791,0.5801452322940497,3.8616222893575016
1245,5.927403944260097,0.5818188982545215,-0.27905351026787356
1246,5.899851397903896,0.5836122857287183,2.8237628280151568
1247,5.872038318860958,0.584973307156303,4.7886955914156975
1248,5.850009269173569,0.585730207043905,1.9455970984277435
1249,5.814800086480242,0.5863496741437756,3.0983237622599256
1250,5.7610951445867835,0.5858947600096286,2.49272860490527
1251,5.708427840634547,0.5838078081629844,-0.04481364600003052
1252,5.671669056881937,0.5813913851817526,2.248196440897125
1253,5.651212979689245,0.579706216009529,3.7143017441101405
1254,5.635886976280467,0.578284670421147,-1.0307091797702876
1255,5.623553084736196,0.577041997669499,3.3228501085859676
1256,5.616911658839445,0.5763364836897626,2.1646946750824205
1257,5.617624054580858,0.5764133787103689,1.2816321756759173
1258,5.6317860941715345,0.5778812485479383,5.4979589080425475
1259,5.658632674145456,0.5803455240947218,0.9510065753814538
1260,5.688830047903776,0.5826174808193599,2.4046597891017996
1261,5.716135013387807,0.5842145200807115,2.975154245928322
1262,5.733530759297623,0.5850049117844619,1.5740125172169497
1263,5.739316653956248,0.5852285781281268,3.9935555578733712
1264,5.747840846033951,0.5855224037710007,3.9947799834786113
1265,5.73148486244892,0.5849211360207321,0.17427789061706667
1266,5.694062801505377,0.5829572239376137,3.366711390805092
1267,5.647058547512962,0.5793343153596748,4.22614164874462
1268,5.604316879797221,0.5749287597248193,-0.328699830946471
1269,5.564907781801668,0.5699359671221523,2.4680938689493415
1270,5.535687962315365,0.5656622048980255,0.7249915215977326
1271,5.504159118916114,0.5605091585941128,4.335643639702418
1272,5.470767107473924,0.5544442206995694,3.530128010913442
1273,5.453396921995505,0.5510444288464861,3.2145903804282736
1274,5.444269890564975,0.5491913362421764,0.812392176750607
1275,5.4348613755353865,0.5472332077997458,3.580446175284454
1276,5.428254133007767,0.5458291242665784,-0.6478648539822762
1277,5.416761049926019,0.5433300294687858,4.558315971469695
1278,5.397618869791149,0.5390085464156027,1.840228138382697
1279,5.37918333483797,0.5346598769826811,3.3731023958794695
1280,5.368017076815183,0.5319374641179504,0.8623228496732066
1281,5.361193207956132,0.5302410839235911,3.5585361221699325
1282,5.354805208958725,0.528630681892731,2.9306962266191725
1283,5.348254357228058,0.5269568221704137,1.3385476958629325
1284,5.342015995416472,0.5253417869180266,4.770123838999124
1285,5.339812027406185,0.5247663160036513,0.24995138635649455
1286,5.3453804682592265,0.5262153514273646,4.410471689290914
1287,5.359272349381024,0.5297591111859642,2.093446690912262
1288,5.382722350262538,0.5355088176417132,0.2474020876648562
1289,5.417808992393364,0.5435608762480187,3.2444579194666794
1290,5.462256906717195,0.5527993952450025,3.2026260703275646
1291,5.508884637040366,0.5613171184475464,5.19216092080155
1292,5.554677382726277,0.5684948224832513,0.03446734285732339
1293,5.600392692866879,0.5744715065681024,3.1928264414788443
1294,5.643346898309885,0.5789935948568082,-13.253650611680376
1295,5.67967145124439,0.5819844575053895,37.32854167457585
1296,5.709453784342231,0.5838639492114779,-107.47374313408407
1297,5.736699257721565,0.585129823256142,-29.94778946304941
1298,5.965225573471484,0.5786381867883909,1.0278919451476642
1299,5.998654948898109,0.5751376393055447,4.5451905199030085
1300,6.01138477184012,0.5736354447901693,4.873086776031827
1301,6.021930345686618,0.5723205944489436,2.265868117178158
1302,6.031956229586468,0.5710115189634682,2.5359874649567047
1303,6.021442699982246,0.5723828000891997,1.2703040176937939
1304,5.970006662172422,0.5781770772800094,7.336611529036736
1305,5.898152838390733,0.5837083592541495,0.032712097804004844
1306,5.821484708765102,0.5862879501347901,4.284344604873656
1307,5.754049658748548,0.58570964025591,2.6487637235258474
1308,5.705489775826786,0.5836436337654245,2.290748524605981
1309,5.6749315483758345,0.5816376719602623,3.755726197916231
1310,5.649710905048793,0.5795729062287213,1.7562240899856978
1311,5.636065524062571,0.5783020140747144,0.6589757252678927
1312,5.6366247402919125,0.5783562155447113,3.5277266096146773
1313,5.6505670323916455,0.5796490481796068,1.147685932303451
1314,5.676197871391162,0.5817315995017674,0.9434714413674422
1315,5.705948517930127,0.5836695994914964,2.5349998867836363
1316,5.740650204004387,0.5852773515530016,3.6874398353686626
1317,5.78739439638225,0.5863288174211685,0.0909251087470674
1318,5.845866399875089,0.5858408082704396,3.342820491207102
1319,5.902453492172433,0.5834618412626963,5.919313101244144
1320,5.942116139398124,0.5806803073604975,-0.02783203386041268
1321,5.965012536619165,0.5786584252736385,5.091840975165576
1322,5.986231576405712,0.5765138121963124,-13.056729373609388
1323,6.012383250937223,0.5735136835988917,-23.066945150916652
1324,5.943780955710021,0.5805435448740742,120.03349741675777
1325,5.7728053376519055,0.586138100313744,-40.60524535171439
1326,5.751441556376679,0.5856337386391528,8.69637604116155
1327,5.746373011095815,0.585474839782042,2.8654813670741737
1328,5.753349625251661,0.5856896588628278,2.6302410009612984
1329,5.772887314856481,0.5861395205465468,1.2421391433313966
1330,5.801284407655446,0.5863944301259847,3.9041590092152885
1331,5.832680243260218,0.5861258947737146,4.0390159395087135
1332,5.863645456295744,0.5852951746853818,0.7261842442313076
1333,5.891651673088476,0.5840605162010717,3.0428600805088677
1334,5.916196142801827,0.5826017834217256,3.2711528231859313
1335,5.9412822312769995,0.5807482068638665,1.933255841870541
1336,5.970213817032791,0.578156799538832,3.416514900456166
1337,6.001391883637627,0.5748225215712031,3.1918918954656843
1338,6.0273334621578645,0.571622250995862,2.8279831048126427
1339,6.039472934441163,0.5699924113466693,1.866737547470718
1340,6.038919827768103,0.5700684994204326,1.668674999004208
1341,6.0339413303970755,0.5707455136434855,3.841695490165165
1342,6.030261673862013,0.5712368107798197,1.4639171772532351
1343,6.028517887158031,0.5714669353746868,2.100803882060529
1344,6.026424763916574,0.5717408665020798,2.971590958740418
1345,6.021932569712787,0.5723203104332991,5.014080430306807
1346,6.014602045983746,0.5732410621254943,-1.0106308782925104
1347,6.005467880922893,0.5743452499644014,4.177173530696531
1348,5.99492262711074,0.5755604173010185,2.2335621213123025
1349,5.982965910872167,0.5768607990590995,0.3149742650243965
1350,5.974023713152348,0.5777794374185572,3.642875007272016
1351,5.954199052375286,0.5796511876079455,4.796110496244338
1352,5.90529094845055,0.5832932862665807,0.6727080234212435
1353,5.8508296768367725,0.5857071122276896,1.0677035598163387
1354,5.8058014286064275,0.586391389849654,4.424518148226652
1355,5.765986682828434,0.5860061801541445,1.4592564170126805
1356,5.732661130435762,0.5849696012458782,1.7830513806260884
1357,5.717415685005625,0.5842787401982557,3.0214227744326765
1358,5.717627005155359,0.5842892448804418,1.5218848377776666
1359,5.730769095407808,0.5848912485319464,0.488138331136067
1360,5.747597425165495,0.5855146031712645,5.676862773105078
1361,5.7623033779809,0.5859235851269313,0.8359124997872697
1362,5.7711265258238775,0.586108149046745,1.6558438624835505
1363,5.770765529640266,0.5861014928059601,3.5886529724561163
1364,5.770233876734244,0.5860915508295985,1.742738532183381
1365,5.773257514224523,0.586145885091353,3.5919577780135725
1366,5.775723819755257,0.5861862360431932,1.0528220706872018
1367,5.772428484356412,0.5861315207578148,2.392397424072399
1368,5.759711886983389,0.5858607091716065,3.7958391049375866
1369,5.748343706225818,0.585538408427088,1.7166085194712892
1370,5.74848974591747,0.5855430287244516,5.093443520328009
1371,5.762718037030586,0.5859332806028508,1.3916567625768403
1372,5.781954035674493,0.5862722872851917,3.377049503211155
1373,5.801003971634565,0.5863942244177892,2.92276239145178
1374,5.820212132516865,0.5863017198087808,1.2480904998473366
1375,5.837747102556517,0.5860284025106598,4.436915463370496
1376,5.8507400556824045,0.5857096542807921,0.31386676788663564
1377,5.84574073726537,0.5858440059445311,2.3628231213913984
1378,5.824179147609858,0.5862556621108467,2.1960775555632805
1379,5.798204132452735,0.5863896420440136,1.1501719426489256
1380,5.775549049579589,0.5861834940263299,3.5717164728801882
1381,5.755422869068622,0.5857480026925396,1.9982617130681517
1382,5.734944710762209,0.5850613796136833,4.9366813138575525
1383,5.712546203772217,0.5840294524528846,1.635146628963919
1384,5.69108027622669,0.5827655353550546,3.0608486829837216
1385,5.676764810522702,0.5817733490288662,3.2216669319500664
1386,5.675541729167803,0.5816830476152468,2.0396115305242324
1387,5.688694814769578,0.5826084891276251,3.170226997738455
1388,5.716758341451932,0.5842458969697449,1.6497690979055497
1389,5.7521391328059535,0.5856544299443981,4.196911372787173
1390,5.78425781641614,0.5862983438977157,3.698155677528351
1391,5.8064530912793,0.5863899636785338,2.6043646645412273
1392,5.814411606662938,0.586352455712674,4.413455207063486
1393,5.813445315466067,0.5863589906916504,1.7160531171860332
1394,5.810209481768719,0.5863768879701066,1.7946202243811877
1395,5.807866411451929,0.5863860149281099,3.5251346931989245
1396,5.805555503744168,0.5863918633392732,2.3184011294878935
1397,5.805663465027559,0.5863916598438839,2.74212984944887
1398,5.81281360941807,0.5863629669341026,-0.5953549417299062
1399,5.831766816639923,0.5861418693621117,5.464741188479255
1400,5.861123716231216,0.5853838300254608,1.2491047994087805
1401,5.886640180567808,0.584315132071685,2.0327015641312927
1402,5.906328275480241,0.5832304930294732,2.472231233983972
1403,5.927355310502297,0.5818224533632167,4.9832944694123045
1404,5.947064263794602,0.5802691099487896,2.5683513640489206
1405,5.9591453291732925,0.5792054848388043,1.2116444190434545
1406,5.9627776119002025,0.578869159859603,3.987470251065846
1407,5.966111975645044,0.5785536967032163,1.4613594460998915
1408,5.979030536489942,0.5772707704252773,2.6457422088200544
1409,6.004519331429162,0.5744571708707105,0.6839866508073771
1410,6.029822013704347,0.5712949957837785,0.33444834574638715
1411,6.0432833950716685,0.5694634882038792,3.09653591560322
1412,6.038878911086319,0.5700741211927758,5.029128070706749
1413,6.019833421311988,0.5725871189621053,-1.4088870975361185
1414,6.0000572600821735,0.5749767218748575,5.625934604152377
