Interferometric Phase;PTI;R1;R2;R3;System_Phase_1;System_Phase_2;System_Phase_3
-2.43734;-8.30367e-07;4.00308e-07;9.42831e-07;4.70015e-07;1.49027;-1.15838;-0.202463
-2.43714;-1.06841e-06;4.31001e-07;8.23131e-07;6.16731e-08;1.61859;-1.35141;1.11812
-2.43754;-1.31985e-06;4.72649e-07;7.7523e-07;3.11091e-07;1.76247;-1.43161;2.34645
-2.43841;-1.2352e-06;4.40691e-07;7.4249e-07;2.62151e-07;1.778;-1.23434;1.54928
-2.43965;-1.00939e-06;4.05046e-07;8.64681e-07;1.14943e-07;1.72015;-1.43589;-2.23147
-2.44105;-1.24718e-06;4.48397e-07;8.56171e-07;4.19466e-07;1.87004;-1.59291;3.13242
-2.44238;-1.35214e-06;4.96918e-07;6.78457e-07;3.95419e-07;1.82499;-1.4128;1.96688
-2.44339;-1.89613e-06;5.77173e-07;4.33259e-07;1.12317e-06;1.99729;-1.5491;2.20982
-2.44384;-1.81163e-06;5.48984e-07;3.80024e-07;1.19568e-06;1.92527;-1.86048;2.23649
-2.44353;-1.86721e-06;5.85923e-07;2.68072e-07;1.30479e-06;1.79783;-1.64656;1.918
-2.44236;-1.7555e-06;5.57922e-07;3.91901e-07;1.15756e-06;1.78058;-1.79924;1.91718
-2.44032;-1.51928e-06;4.97926e-07;4.26433e-07;9.93643e-07;1.68836;-1.48808;1.58898
-2.43756;-1.54692e-06;4.74915e-07;3.51024e-07;1.08086e-06;1.7631;-1.18766;1.56214
-2.43432;-1.48252e-06;4.71695e-07;4.65369e-07;8.0515e-07;1.80752;-1.56467;1.90649
-2.4308;-1.61765e-06;5.15733e-07;4.35998e-07;9.76425e-07;1.73859;-1.43523;1.73812
-2.42723;-1.96946e-06;6.04293e-07;2.20889e-07;1.49986e-06;1.78455;-1.90232;1.86139
-2.42379;-1.8031e-06;5.48701e-07;4.18778e-07;1.19785e-06;1.81237;-1.92952;2.08226
-2.42069;-1.48759e-06;5.05657e-07;4.66444e-07;8.51682e-07;1.6967;-1.41851;1.63123
-2.41812;-1.68148e-06;5.24732e-07;6.27963e-07;8.30328e-07;1.98866;-1.65581;2.35984
-2.41621;-1.90143e-06;5.48557e-07;5.51459e-07;1.37671e-06;2.11441;-2.13106;2.52681
-2.41508;-1.8166e-06;5.50865e-07;5.64239e-07;1.20683e-06;2.16164;-1.89501;2.64347
-2.4147;-2.1741e-06;6.51766e-07;4.49856e-07;1.73809e-06;2.24533;-2.2571;2.61119
-2.41502;-2.04368e-06;6.27308e-07;5.23125e-07;1.68759e-06;2.22308;-2.2938;2.69922
-2.41588;-2.2887e-06;6.96296e-07;5.96746e-07;1.96973e-06;2.29701;-2.39291;2.70073
-2.41716;-2.33483e-06;7.24632e-07;6.92939e-07;2.21276e-06;2.40583;-2.49546;2.79363
-2.41876;-1.9873e-06;6.31346e-07;7.30464e-07;1.73175e-06;2.39415;-2.20403;2.88922
-2.42068;-2.08261e-06;6.48601e-07;7.57058e-07;2.00699e-06;2.3791;-2.47515;2.83328
-2.42294;-2.39086e-06;7.02861e-07;8.30527e-07;2.50753e-06;2.33675;-2.76446;2.75441
-2.42549;-2.30295e-06;6.89796e-07;5.14992e-07;2.02757e-06;2.28313;-2.56378;2.62456
-2.42828;-2.20582e-06;6.75689e-07;3.61296e-07;1.77062e-06;2.25753;-2.36619;2.5411
-2.43132;-2.29821e-06;7.02754e-07;4.64394e-07;1.93575e-06;2.21377;-2.56512;2.54646
-2.43456;-2.09696e-06;6.68416e-07;4.97026e-07;1.52521e-06;2.15551;-2.15486;2.54364
-2.43799;-2.00087e-06;6.36836e-07;4.71226e-07;1.33332e-06;2.12316;-1.97347;2.45035
-2.44158;-1.88604e-06;5.89717e-07;2.52487e-07;1.28985e-06;1.98197;-1.77065;2.07378
-2.44532;-1.74741e-06;5.70527e-07;4.1022e-07;9.48906e-07;1.96881;-1.28767;2.03862
-2.44911;-1.84062e-06;5.86502e-07;4.09683e-07;1.12407e-06;1.93938;-0.677295;1.73301
-2.45278;-1.5878e-06;5.50875e-07;7.35206e-07;6.74068e-07;1.85325;-0.923029;1.34025
-2.45622;-1.33802e-06;4.76131e-07;9.06045e-07;2.03945e-07;1.96015;-1.07979;1.02171
-2.45939;-1.02086e-06;4.10636e-07;1.00065e-06;2.16861e-07;1.80811;-1.43913;-1.74381
-2.46222;-1.11027e-06;4.14833e-07;1.0219e-06;2.75378e-07;1.90667;-1.42778;-2.17796
-2.4646;-1.13454e-06;4.11612e-07;9.22854e-07;2.00302e-07;1.8359;-1.4723;-2.78258
-2.46643;-8.54216e-07;3.64757e-07;1.00826e-06;3.30877e-07;1.64956;-1.31805;-0.810764
-2.46764;-9.23148e-07;3.82236e-07;1.01711e-06;2.93224e-07;1.66815;-1.29042;-0.79386
-2.46818;-7.17635e-07;3.71924e-07;1.17717e-06;8.8866e-07;1.50402;-1.0115;-0.291254
-2.46803;-6.14418e-07;3.41199e-07;1.11324e-06;8.46317e-07;1.45658;-1.09172;-0.362103
-2.46726;-6.27502e-07;3.60387e-07;1.05345e-06;6.25259e-07;1.44231;-1.30555;-0.557588
-2.46599;-9.09386e-07;3.8586e-07;7.75898e-07;3.23054e-08;1.67468;-1.4439;-0.841987
-2.46434;-8.47422e-07;3.7609e-07;8.5494e-07;1.89968e-07;1.69654;-1.40622;-1.31991
-2.4624;-1.11352e-06;4.17857e-07;6.4092e-07;2.40894e-07;1.76559;-1.34368;1.91284
-2.46031;-8.08362e-07;3.85136e-07;9.62591e-07;3.51163e-07;1.70668;-1.3743;-1.21601
-2.4582;-8.44567e-07;3.87251e-07;9.83488e-07;3.82911e-07;1.82322;-1.26106;-0.929838
-2.45615;-1.0003e-06;4.15369e-07;9.30368e-07;2.19181e-07;1.84768;-1.19437;-0.71403
-2.45421;-8.94085e-07;4.07547e-07;9.83059e-07;3.53491e-07;1.82392;-1.29157;-1.26989
-2.45246;-1.1166e-06;4.65142e-07;1.05598e-06;7.7441e-07;2.00195;-1.63921;-2.47277
-2.45094;-1.23547e-06;5.04178e-07;1.03879e-06;5.14918e-07;1.93371;-1.53469;-2.5206
-2.44969;-1.24181e-06;5.02233e-07;1.08453e-06;8.64432e-07;2.15061;-1.55756;-2.49748
-2.44865;-1.4178e-06;5.31721e-07;9.14602e-07;7.61916e-07;2.15657;-1.59272;-2.91579
-2.4477;-1.61161e-06;5.83162e-07;7.81528e-07;6.76577e-07;2.05905;-1.59706;2.8042
-2.44674;-1.56606e-06;5.72064e-07;7.96464e-07;6.89804e-07;2.11048;-1.5918;2.95077
-2.4457;-1.33923e-06;5.11951e-07;9.88091e-07;8.62466e-07;2.20304;-1.67268;-2.78257
-2.44456;-1.05098e-06;4.43026e-07;1.01443e-06;5.77187e-07;2.08587;-1.50715;-2.2639
-2.44345;-9.24427e-07;4.01445e-07;1.04479e-06;7.40677e-07;2.18388;-1.57603;-2.21324
-2.44251;-1.01204e-06;4.21668e-07;9.92346e-07;3.36138e-07;2.06112;-1.39657;-1.84495
-2.44185;-1.10733e-06;4.15983e-07;8.25234e-07;7.68687e-08;2.02419;-1.22731;0.485067
-2.44151;-1.12137e-06;4.26619e-07;8.38271e-07;1.37559e-07;2.0042;-1.17177;0.396089
-2.44145;-9.19316e-07;3.85211e-07;1.07255e-06;4.02148e-07;1.87641;-1.27298;-0.730627
-2.44163;-8.0455e-07;3.72855e-07;1.19357e-06;7.33199e-07;1.77393;-1.11966;-0.495825
-2.44201;-8.2408e-07;3.79141e-07;1.24507e-06;1.06151e-06;1.6963;-0.891974;-0.116528
-2.44257;-1.04688e-06;4.07748e-07;1.1112e-06;1.05151e-06;1.76952;-0.783359;0.260215
-2.44315;-1.5606e-06;5.3612e-07;7.78055e-07;1.60979e-06;1.63826;-0.425958;0.937938
-2.44363;-1.79354e-06;5.51617e-07;4.97597e-07;1.41892e-06;1.79075;-0.640405;1.32425
-2.44379;-1.83104e-06;5.6859e-07;5.30007e-07;1.51346e-06;1.75324;-0.587205;1.27901
-2.44345;-1.58648e-06;4.84892e-07;5.26469e-07;9.56989e-07;1.83572;-1.11554;1.47003
-2.44251;-1.53483e-06;4.9279e-07;5.81593e-07;8.20961e-07;1.8379;-1.24137;1.47746
-2.44092;-1.58428e-06;5.01354e-07;5.3927e-07;1.05456e-06;1.81353;-0.973083;1.31895
-2.43879;-1.52521e-06;4.84886e-07;5.80454e-07;8.08798e-07;1.90663;-1.03571;1.42556
-2.43623;-1.42077e-06;4.68648e-07;5.68682e-07;8.51383e-07;1.83542;-0.973172;1.24985
-2.43331;-1.12702e-06;3.89567e-07;6.38159e-07;3.11799e-07;1.85565;-1.47392;1.82745
-2.43;-1.04255e-06;4.01536e-07;9.04314e-07;2.22263e-07;1.77577;-1.58555;-2.68335
-2.42629;-8.40428e-07;3.58104e-07;1.17254e-06;7.56748e-07;2.09316;-1.48089;-1.89861
-2.42216;-5.79432e-07;2.94828e-07;1.34802e-06;1.05529e-06;2.13396;-1.33381;-1.49651
-2.41761;-5.61616e-07;2.90115e-07;1.34611e-06;1.18931e-06;2.23601;-1.49697;-1.77764
-2.41274;-9.60421e-07;3.69476e-07;1.05036e-06;4.49163e-07;1.98981;-1.41966;-1.91615
-2.40762;-8.75164e-07;3.39625e-07;1.13457e-06;8.12816e-07;2.16599;-1.56517;-2.14087
-2.40242;-1.04905e-06;3.95068e-07;1.16714e-06;1.33153e-06;2.32962;-1.83137;-2.5474
-2.39713;-7.56444e-07;3.23429e-07;1.16016e-06;1.2631e-06;2.39324;-1.66122;-2.24398
-2.39173;-9.94219e-07;3.71607e-07;1.13062e-06;1.32224e-06;2.4259;-1.766;-2.49873
-2.38632;-1.06197e-06;3.973e-07;1.06075e-06;1.1691e-06;2.4032;-1.72746;-2.54458
-2.38108;-6.69348e-07;2.83657e-07;1.04977e-06;7.5978e-07;2.24657;-1.48386;-1.88279
-2.3763;-5.92232e-07;2.70455e-07;1.00946e-06;6.88601e-07;1.96051;-1.60437;-1.87479
-2.37223;-7.31967e-07;3.17788e-07;8.98116e-07;3.96613e-07;1.83982;-1.45514;-1.66989
-2.3691;-8.16914e-07;3.48342e-07;8.27201e-07;2.53825e-07;1.83106;-1.27214;-1.24572
-2.36699;-4.34737e-07;2.80622e-07;9.82942e-07;7.37611e-07;1.73392;-1.22359;-1.01764
-2.3659;-5.15416e-07;3.44852e-07;1.00445e-06;8.27319e-07;1.54253;-1.02251;-0.498072
-2.36565;-4.51177e-07;3.77877e-07;1.04411e-06;1.17296e-06;1.3723;-0.852039;-0.187789
-2.36613;-5.93247e-07;4.53249e-07;9.31568e-07;1.25818e-06;1.29575;-0.805533;0.109528
-2.36728;-4.94241e-07;4.43876e-07;9.65093e-07;1.30096e-06;1.25449;-0.779674;0.0260395
-2.36913;-7.24696e-07;4.39066e-07;8.40207e-07;9.39734e-07;1.37615;-0.861261;0.180424
-2.37166;-1.19335e-06;5.4e-07;7.22596e-07;1.06898e-06;1.53359;-0.567289;0.741302
-2.37481;-1.2644e-06;5.64614e-07;8.67505e-07;1.33433e-06;1.53769;-0.385171;0.704581
-2.37854;-1.59413e-06;6.28785e-07;5.16287e-07;1.15391e-06;1.59682;-0.64546;1.21358
-2.38285;-1.7907e-06;6.8658e-07;3.95197e-07;1.44911e-06;1.58339;-0.508339;1.32982
-2.38772;-1.88524e-06;6.34975e-07;3.14975e-07;1.1894e-06;1.80791;-0.906599;1.77011
-2.39315;-1.81781e-06;5.98373e-07;3.22507e-07;1.12654e-06;1.8348;-1.62449;2.08915
-2.39919;-1.95789e-06;6.14132e-07;4.26171e-07;1.32895e-06;1.95142;-2.02166;2.40302
-2.40587;-2.292e-06;6.92921e-07;4.46599e-07;1.68096e-06;2.02494;-2.17663;2.43524
-2.41313;-2.37681e-06;7.12778e-07;5.58559e-07;1.83972e-06;2.1109;-2.2541;2.56536
-2.42088;-2.19777e-06;7.01565e-07;5.69698e-07;1.50602e-06;2.0389;-2.08066;2.49013
-2.42907;-2.1097e-06;6.64511e-07;9.43526e-07;1.9611e-06;2.19064;-2.37521;2.88118
-2.43758;-2.04531e-06;6.44962e-07;1.0426e-06;2.02479e-06;2.25431;-2.34463;2.97829
-2.44626;-1.78334e-06;6.01979e-07;9.95931e-07;1.59202e-06;2.31956;-2.02099;-3.12058
-2.45494;-1.64275e-06;5.89716e-07;1.17784e-06;1.8318e-06;2.47367;-2.00411;-2.90698
-2.46347;-1.70358e-06;6.00865e-07;1.28529e-06;1.72988e-06;2.35578;-1.97427;-2.902
-2.47176;-1.68686e-06;6.21689e-07;1.3052e-06;1.7509e-06;2.37814;-1.96296;-2.8638
-2.47978;-1.27261e-06;5.25063e-07;1.43219e-06;1.64123e-06;2.44319;-1.8497;-2.54778
-2.48754;-9.91469e-07;4.52199e-07;1.43616e-06;1.45856e-06;2.43912;-1.74417;-2.30446
-2.49505;-9.03788e-07;4.18537e-07;1.49776e-06;1.39394e-06;2.39389;-1.67431;-2.15526
-2.50215;-1.25533e-06;4.74441e-07;1.26532e-06;1.32361e-06;2.37726;-1.80383;-2.61181
-2.50858;-1.1415e-06;4.49682e-07;1.33425e-06;1.46889e-06;2.41417;-1.86055;-2.55059
-2.51412;-1.14994e-06;4.34649e-07;1.24749e-06;1.22233e-06;2.26909;-1.87817;-2.62014
-2.51862;-1.13098e-06;4.11564e-07;1.15917e-06;8.83331e-07;2.12333;-1.83518;-2.66399
-2.52203;-8.94517e-07;3.56989e-07;1.22771e-06;7.74588e-07;2.03356;-1.72;-2.22463
-2.52434;-1.03191e-06;3.74491e-07;1.0995e-06;8.2957e-07;2.13426;-1.82355;-2.61907
-2.52551;-1.13321e-06;3.96301e-07;9.71473e-07;4.00311e-07;2.02189;-1.65512;-2.84159
-2.52555;-1.56989e-06;5.01642e-07;6.54322e-07;8.03899e-07;1.8963;-1.77288;2.30768
-2.5245;-1.76389e-06;5.45426e-07;5.17077e-07;1.18631e-06;1.87537;-2.05368;2.26212
-2.52247;-1.73139e-06;5.50585e-07;4.15698e-07;1.22043e-06;1.79255;-2.10032;2.08938
-2.51966;-1.64607e-06;5.39847e-07;4.50444e-07;1.00938e-06;1.77303;-1.73938;1.96174
-2.51632;-1.42524e-06;5.32589e-07;6.04711e-07;8.92228e-07;1.61849;-0.939308;1.18804
-2.51279;-1.3759e-06;4.68195e-07;6.01285e-07;6.15108e-07;1.74571;-1.08714;1.4935
-2.50932;-1.68689e-06;5.03591e-07;3.3097e-07;1.0833e-06;1.86903;-1.50911;2.11933
-2.50609;-1.99529e-06;5.77374e-07;7.73752e-08;1.64377e-06;1.78726;-0.717652;1.85589
-2.5032;-1.94084e-06;5.71038e-07;2.69796e-07;1.80928e-06;1.66666;0.22979;1.58202
-2.50064;-1.99132e-06;5.32354e-07;1.9586e-07;1.79095e-06;1.82029;0.552965;1.77246
-2.4984;-1.95763e-06;5.21382e-07;1.00974e-07;1.73244e-06;1.84027;0.67164;1.84363
-2.49637;-2.05853e-06;5.46285e-07;1.12868e-07;1.74822e-06;1.86496;0.0640434;1.84677
-2.49442;-1.88512e-06;5.0176e-07;3.09933e-07;1.67875e-06;1.83495;0.119789;1.6097
-2.4925;-1.6006e-06;4.38511e-07;2.79155e-07;1.17326e-06;1.84331;-0.845398;1.70086
-2.49054;-1.67215e-06;4.44781e-07;2.41818e-07;1.28293e-06;1.89173;-0.976546;1.7063
-2.48849;-1.80436e-06;4.986e-07;2.93771e-07;1.38566e-06;1.91562;-0.688389;1.63488
-2.48633;-1.44702e-06;4.411e-07;4.88053e-07;1.08665e-06;1.88155;-0.601298;1.28191
-2.48403;-1.37185e-06;4.25744e-07;5.67664e-07;5.28561e-07;2.14386;-1.19103;1.94617
-2.48163;-1.54949e-06;5.10754e-07;5.65091e-07;6.79484e-07;2.03964;-1.24288;1.8148
-2.47929;-1.36902e-06;5.0109e-07;7.11564e-07;6.21669e-07;1.86072;-1.10292;1.11237
-2.47714;-1.35281e-06;5.07156e-07;8.23315e-07;3.6199e-07;1.95948;-1.21009;1.11461
-2.47535;-1.46473e-06;5.1698e-07;6.31449e-07;6.19218e-07;1.96826;-1.19086;1.461
-2.47407;-1.30564e-06;4.9513e-07;9.19541e-07;1.72791e-07;2.05306;-1.44623;2.95077
-2.47334;-1.35216e-06;5.02521e-07;8.67302e-07;1.54411e-07;2.10249;-1.22854;1.65564
-2.47316;-1.47936e-06;5.34224e-07;8.27696e-07;4.02042e-07;2.12486;-1.44706;2.68509
-2.47348;-1.52402e-06;5.32785e-07;8.16954e-07;7.30035e-07;2.15994;-1.70512;2.917
-2.47414;-1.65036e-06;5.67973e-07;9.76376e-07;1.02649e-06;2.21659;-1.84967;3.07967
-2.47508;-1.67588e-06;5.56846e-07;8.66477e-07;1.11109e-06;2.21781;-1.94591;2.93083
-2.47614;-1.6346e-06;5.20535e-07;7.50164e-07;1.26095e-06;2.32158;-1.98934;2.95459
-2.47722;-1.74614e-06;5.38407e-07;7.15901e-07;1.30877e-06;2.28704;-1.99004;2.85831
-2.47825;-1.75409e-06;5.10306e-07;4.65638e-07;1.06717e-06;2.21657;-1.60639;2.43082
-2.47917;-1.71455e-06;5.05999e-07;6.41294e-07;1.154e-06;2.23442;-1.84443;2.74981
-2.47991;-1.74838e-06;5.24462e-07;7.32964e-07;1.15981e-06;2.13749;-1.89161;2.77377
-2.48049;-1.82824e-06;5.40217e-07;5.71298e-07;1.17057e-06;2.02372;-1.86563;2.4889
-2.48098;-1.62887e-06;5.0255e-07;5.04941e-07;8.10267e-07;1.94629;-1.26961;2.02691
-2.48157;-1.44243e-06;4.50529e-07;6.39577e-07;5.39471e-07;2.04826;-1.33883;2.33718
-2.48245;-1.69428e-06;4.83313e-07;2.93488e-07;1.10366e-06;2.01545;-1.41267;2.12591
-2.48372;-1.88025e-06;5.5657e-07;2.64688e-07;1.31062e-06;1.86512;-1.57583;2.04192
-2.48548;-1.86822e-06;5.52475e-07;3.82677e-07;1.30141e-06;1.85433;-1.94097;2.18865
-2.48783;-1.90098e-06;5.45703e-07;3.36544e-07;1.48188e-06;1.87471;-2.31069;2.21366
-2.4908;-1.91246e-06;5.3382e-07;6.22994e-07;1.80004e-06;1.976;-2.70003;2.53708
-2.49441;-1.4538e-06;4.29309e-07;6.86844e-07;1.30931e-06;2.06599;-2.24324;2.89373
-2.49865;-1.5333e-06;4.10537e-07;6.63266e-07;1.65718e-06;2.19986;-2.56419;2.83597
-2.50343;-1.42109e-06;3.93562e-07;9.78243e-07;1.94555e-06;2.41911;-2.38597;-3.1171
-2.50864;-1.90539e-06;4.92129e-07;9.94966e-07;2.29102e-06;2.23515;-2.61543;2.90272
-2.514;-2.23371e-06;5.64083e-07;7.21652e-07;2.32443e-06;1.98698;-2.90777;2.536
-2.51928;-1.89898e-06;5.01151e-07;7.18375e-07;1.83199e-06;2.00025;-2.50899;2.69269
-2.5244;-1.72843e-06;4.56305e-07;6.34905e-07;1.62304e-06;2.08341;-2.41742;2.72086
-2.52935;-1.59945e-06;4.38799e-07;6.58643e-07;1.45877e-06;2.08367;-2.28567;2.80694
-2.53403;-1.55398e-06;4.30813e-07;7.73688e-07;1.54967e-06;2.15683;-2.21594;2.99269
-2.53833;-1.4031e-06;4.1958e-07;6.82792e-07;6.63601e-07;2.02619;-1.52123;2.75196
-2.54216;-1.84573e-06;5.07555e-07;3.95958e-07;1.19042e-06;1.90449;-1.45455;2.12213
-2.54546;-2.10547e-06;5.98839e-07;3.1583e-07;1.7486e-06;1.83601;-0.0366121;1.67968
-2.54827;-2.13955e-06;6.67297e-07;4.14316e-07;2.06524e-06;1.70202;0.339596;1.50477
-2.55065;-1.63038e-06;5.05811e-07;5.88515e-07;1.25371e-06;1.78017;-0.308668;1.33356
-2.55268;-1.55698e-06;5.00294e-07;5.50791e-07;9.81226e-07;1.81262;-0.591989;1.42047
-2.55444;-1.69946e-06;5.38443e-07;5.52255e-07;1.09468e-06;1.82506;-0.53582;1.48351
-2.55589;-1.52745e-06;5.30862e-07;8.59821e-07;9.22069e-07;1.73179;-0.67478;1.00206
-2.55694;-1.44777e-06;5.15806e-07;8.96661e-07;8.91884e-07;1.64778;-0.733997;0.895156
-2.55758;-1.51386e-06;5.22733e-07;7.16157e-07;8.13392e-07;1.69249;-0.90788;1.22876
-2.55781;-1.43153e-06;5.01909e-07;5.78198e-07;6.62319e-07;1.69378;-1.11411;1.59292
-2.55767;-1.19882e-06;4.56897e-07;5.7514e-07;4.98132e-07;1.70431;-1.0704;1.34064
-2.55724;-1.03561e-06;4.20327e-07;8.68017e-07;2.06224e-07;1.71391;-1.44282;-2.55113
-2.55653;-9.95141e-07;3.82352e-07;1.02329e-06;4.23373e-07;1.88189;-1.35805;-2.03445
-2.55553;-1.01518e-06;3.92932e-07;9.92762e-07;2.12905e-07;1.83118;-1.22488;-1.19317
-2.55419;-6.19968e-07;3.18449e-07;1.34612e-06;9.66802e-07;1.68286;-1.05247;-0.731318
-2.55249;-6.64763e-07;3.42713e-07;1.28075e-06;8.81954e-07;1.58527;-1.08685;-0.606846
-2.55037;-6.08459e-07;2.92486e-07;1.17357e-06;7.42398e-07;1.79722;-1.2784;-1.27116
-2.54785;-6.10852e-07;2.97054e-07;1.15307e-06;7.39394e-07;1.88455;-1.18214;-1.10305
-2.54502;-6.05476e-07;2.86461e-07;1.16119e-06;7.56503e-07;1.90214;-1.10911;-1.00056
-2.54204;-8.86935e-07;3.5269e-07;1.09641e-06;5.47988e-07;1.78218;-1.00629;-0.362829
-2.53918;-1.15962e-06;4.24594e-07;9.30429e-07;2.54604e-07;1.85899;-1.07945;0.378462
-2.53672;-1.03692e-06;3.86435e-07;8.93269e-07;4.73092e-07;1.78984;-0.96248;0.346766
-2.53496;-1.07963e-06;4.21505e-07;7.27164e-07;7.69342e-07;1.60951;-0.915317;0.722757
-2.53419;-1.14205e-06;4.28629e-07;6.75993e-07;3.98849e-07;1.75438;-1.71261;2.50338
-2.53466;-1.42032e-06;4.47085e-07;6.39222e-07;1.14572e-06;1.95606;-2.33336;2.66069
-2.5366;-1.24521e-06;4.33653e-07;6.4653e-07;6.4966e-07;1.91402;-1.9051;2.6386
-2.54007;-1.46247e-06;4.7967e-07;3.82949e-07;8.82403e-07;1.78209;-1.51145;1.84399
-2.545;-1.68464e-06;5.11739e-07;3.33783e-07;1.2554e-06;1.85943;-2.17992;2.09704
-2.55117;-1.53349e-06;4.96606e-07;3.89498e-07;1.00127e-06;1.76408;-1.32171;1.63783
-2.55827;-1.15785e-06;4.36646e-07;6.37062e-07;4.39247e-07;1.74117;-1.34336;1.31277
-2.56582;-8.48169e-07;3.36775e-07;1.11942e-06;4.41902e-07;1.71475;-1.27308;-0.717716
-2.5733;-9.15547e-07;3.35503e-07;1.16972e-06;4.56535e-07;1.93551;-1.33486;-1.48839
-2.58021;-9.55606e-07;3.26229e-07;1.26242e-06;6.73371e-07;2.09115;-1.45104;-1.95972
-2.58614;-1.10349e-06;3.4077e-07;1.25254e-06;3.72448e-07;2.01799;-1.32542;-1.68928
-2.59073;-1.04468e-06;3.31921e-07;1.37873e-06;5.09089e-07;1.93995;-1.29238;-1.39208
-2.59371;-1.04421e-06;2.90482e-07;1.18405e-06;4.63088e-07;2.0398;-1.38523;-2.08768
-2.59503;-8.32786e-07;2.56147e-07;1.34958e-06;6.58447e-07;1.93709;-1.39171;-1.57326
-2.5948;-5.75478e-07;2.14892e-07;1.7012e-06;1.19067e-06;1.72875;-1.30862;-1.25275
-2.59323;-7.25235e-07;2.489e-07;1.44573e-06;8.03727e-07;1.76936;-1.31822;-1.25615
-2.59057;-8.86092e-07;2.34369e-07;1.29432e-06;6.41076e-07;2.07991;-1.36656;-1.80204
-2.58718;-9.40571e-07;2.74577e-07;1.08626e-06;2.75653e-07;1.91951;-1.29491;-1.42581
-2.58341;-1.15247e-06;3.18256e-07;9.54059e-07;2.36381e-07;1.87819;-1.47497;3.08105
-2.57962;-9.64809e-07;3.00249e-07;9.59204e-07;1.47738e-07;1.81669;-1.24409;-0.55385
-2.57612;-9.33768e-07;3.23227e-07;8.99289e-07;5.03861e-07;1.68624;-0.976515;0.275666
-2.57315;-1.00543e-06;3.04101e-07;8.11449e-07;3.7956e-07;1.8267;-0.964739;0.614857
-2.57094;-1.1572e-06;3.54647e-07;9.40835e-07;8.4608e-07;1.75122;-0.702047;0.633108
-2.56947;-1.36545e-06;3.82366e-07;7.87532e-07;7.1271e-07;1.92095;-0.711204;1.12762
-2.56863;-1.42467e-06;3.84845e-07;6.10807e-07;7.84541e-07;1.99952;-0.667467;1.45975
-2.56829;-1.45228e-06;4.06589e-07;6.85639e-07;9.86403e-07;1.83771;-0.551208;1.21808
-2.56835;-1.25236e-06;3.85746e-07;8.08698e-07;8.70745e-07;1.64701;-0.75196;0.882153
-2.5687;-1.37832e-06;4.05404e-07;7.18655e-07;1.28442e-06;1.60525;-0.373289;1.04957
-2.56929;-1.588e-06;4.372e-07;5.75904e-07;1.29789e-06;1.71825;-0.388945;1.31888
-2.57012;-1.64106e-06;4.34285e-07;3.5328e-07;1.45006e-06;1.69787;-0.21431;1.51231
-2.57119;-1.83207e-06;4.56787e-07;7.76108e-08;1.67171e-06;1.71868;-0.349816;1.76269
-2.5725;-1.67803e-06;4.97061e-07;3.17991e-07;1.58373e-06;1.52448;-0.565345;1.40839
-2.57401;-1.6745e-06;4.8483e-07;2.06924e-07;1.57736e-06;1.55985;-0.600117;1.50763
-2.57585;-1.59022e-06;4.4848e-07;2.05279e-07;1.52178e-06;1.56143;-0.532178;1.49434
-2.57812;-1.63823e-06;4.73401e-07;3.16702e-07;1.63153e-06;1.60852;-0.136787;1.40316
-2.5808;-1.66812e-06;4.39941e-07;2.13749e-07;1.37974e-06;1.76855;-0.703414;1.68228
-2.58382;-1.81136e-06;4.71313e-07;2.69762e-07;1.48833e-06;1.84423;-0.572467;1.64861
-2.58703;-1.75804e-06;4.53993e-07;4.18209e-07;1.14828e-06;1.905;-1.3262;1.90454
-2.59033;-1.43601e-06;4.10525e-07;5.75646e-07;9.69065e-07;1.65192;-0.888345;1.32828
-2.59356;-1.57471e-06;4.50681e-07;6.1268e-07;1.13247e-06;1.69681;-0.725696;1.29881
-2.59662;-1.32278e-06;3.69202e-07;7.60264e-07;8.13742e-07;1.75017;-0.719287;1.07607
-2.59944;-1.58861e-06;4.33004e-07;4.7147e-07;1.27158e-06;1.81137;-0.246063;1.47505
-2.60195;-1.39132e-06;3.93643e-07;5.53754e-07;7.12845e-07;1.82301;-0.940743;1.61747
-2.60407;-1.21611e-06;3.93324e-07;8.41142e-07;7.23664e-07;1.72073;-0.788801;0.807985
-2.60577;-1.07479e-06;3.51519e-07;8.72938e-07;4.55695e-07;1.74798;-0.970255;0.574533
-2.60716;-9.02692e-07;3.43836e-07;9.91654e-07;6.47332e-07;1.58773;-0.970524;0.140884
-2.60845;-9.14303e-07;3.65808e-07;8.06761e-07;8.38647e-07;1.54832;-0.771589;0.492101
-2.60987;-9.3656e-07;3.63642e-07;7.77968e-07;1.18657e-06;1.50875;-0.436874;0.64687
-2.61158;-7.08033e-07;3.06278e-07;9.05401e-07;9.76071e-07;1.5781;-0.693929;0.224556
-2.61365;-7.87869e-07;3.23585e-07;8.6565e-07;8.49203e-07;1.55926;-0.787847;0.292071
-2.6161;-8.18055e-07;3.45145e-07;9.58731e-07;1.05433e-06;1.54822;-0.665287;0.303373
-2.61889;-6.1775e-07;2.90613e-07;1.16656e-06;1.2739e-06;1.51041;-0.640374;0.0456647
-2.62202;-6.57407e-07;3.18007e-07;1.10231e-06;1.21251e-06;1.47035;-0.66036;0.0965617
-2.62548;-6.70658e-07;3.32576e-07;1.10904e-06;1.18121e-06;1.44425;-0.730742;0.0666408
